name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Sanctum Seeker,B,B,{2}{B}{B},4.0,Creature — Vampire Knight,,3,4
Scion of the Swarm,B,B,{3}{B}{B},5.0,Creature — Vampire Cleric,Flying,3,3
Skemfar Shadowsage,B,B,{3}{B},4.0,Creature — Elf Cleric,,2,5
Subtle Strike,B,B,{1}{B},2.0,Instant,,,
Thieves' Guild Enforcer,B,B,{B},1.0,Creature — Human Rogue,"Flash, Mill",1,1
Thirsting Bloodlord,B,B,{2}{B}{B},4.0,Creature — Vampire,,3,3
Undercity Scrounger,B,B,{2}{B},3.0,Artifact Creature — Human Rogue,Treasure,1,4
Vampire of the Dire Moon,B,B,{B},1.0,Creature — Vampire,"Deathtouch, Lifelink",1,1
Vampire Scrivener,B,B,{4}{B},5.0,Creature — Vampire Warlock,Flying,2,2
Vicious Conquistador,B,B,{B},1.0,Creature — Vampire Soldier,,1,2
Virus Beetle,B,B,{1}{B},2.0,Artifact Creature — Insect,,1,1
Vraska's Finisher,B,B,{2}{B},3.0,Creature — Gorgon Assassin,,3,2
Nocturnal Feeder,B,B,{2}{B},3.0,Creature — Vampire Rogue,Flying,2,1
"Tinybones, Trinket Thief",B,B,{1}{B},2.0,Legendary Creature — Skeleton Rogue,,1,2
Witch of the Moors,B,B,{3}{B}{B},5.0,Creature — Human Warlock,Deathtouch,4,4
A-Blood Artist,B,B,{1}{B},2.0,Creature — Vampire,,0,1
Blood Divination,B,B,{3}{B},4.0,Sorcery,,,
Blood Host,B,B,{3}{B}{B},5.0,Creature — Vampire,,3,3
Corpse Hauler,B,B,{1}{B},2.0,Creature — Human Rogue,,2,1
Drainpipe Vermin,B,B,{B},1.0,Creature — Rat,,1,1
Fell Specter,B,B,{3}{B},4.0,Creature — Specter,Flying,1,3
Funeral Rites,B,B,{2}{B},3.0,Sorcery,Mill,,
Ghoulcaller's Accomplice,B,B,{1}{B},2.0,Creature — Human Rogue,,2,2
Launch Party,B,B,{3}{B},4.0,Instant,,,
Lawless Broker,B,B,{2}{B},3.0,Creature — Aetherborn Rogue,,3,2
Nightshade Stinger,B,B,{B},1.0,Creature — Faerie Rogue,Flying,1,1
Oona's Blackguard,B,B,{1}{B},2.0,Creature — Faerie Rogue,Flying,1,1
Parasitic Implant,B,B,{3}{B},4.0,Enchantment — Aura,Enchant,,
Phyrexian Tower,B,,,0.0,Legendary Land,,,
Agent of Erebos,B,B,{3}{B},4.0,Enchantment Creature — Zombie,Constellation,2,2
Aspect of Gorgon,B,B,{2}{B},3.0,Enchantment — Aura,Enchant,,
Bloodcrazed Hoplite,B,B,{1}{B},2.0,Creature — Human Soldier,Heroic,2,1
Cast into Darkness,B,B,{1}{B},2.0,Enchantment — Aura,Enchant,,
Cruel Feeding,B,B,{B},1.0,Instant,Strive,,
Dictate of Erebos,B,B,{3}{B}{B},5.0,Enchantment,Flash,,
Feast of Dreams,B,B,{1}{B},2.0,Instant,,,
Felhide Petrifier,B,B,{2}{B},3.0,Creature — Minotaur Warrior,Deathtouch,2,3
Font of Return,B,B,{1}{B},2.0,Enchantment,,,
Gnarled Scarhide,B,B,{B},1.0,Enchantment Creature — Minotaur,Bestow,2,1
Grim Guardian,B,B,{2}{B},3.0,Enchantment Creature — Zombie,Constellation,1,4
"King Macar, the Gold-Cursed",B,B,{2}{B}{B},4.0,Legendary Creature — Human Noble,Inspired,2,3
Master of the Feast,B,B,{1}{B}{B},3.0,Enchantment Creature — Demon,Flying,5,5
Nightmarish End,B,B,{2}{B},3.0,Instant,,,
Nyx Infusion,B,B,{2}{B},3.0,Enchantment — Aura,Enchant,,
Ritual of the Returned,B,B,{3}{B},4.0,Instant,,,
Rotted Hulk,B,B,{3}{B},4.0,Creature — Elemental,,2,5
Silence the Believers,B,B,{2}{B}{B},4.0,Instant,Strive,,
Spiteful Blow,B,B,{4}{B}{B},6.0,Sorcery,,,
Thoughtrender Lamia,B,B,{4}{B}{B},6.0,Enchantment Creature — Lamia,Constellation,5,3
Tormented Thoughts,B,B,{2}{B},3.0,Sorcery,,,
Worst Fears,B,B,{7}{B},8.0,Sorcery,,,
Balthor the Defiled,B,B,{2}{B}{B},4.0,Legendary Creature — Zombie Dwarf,,2,2
Cabal Trainee,B,B,{B},1.0,Creature — Human Minion,,1,1
Death Wish,B,B,{1}{B}{B},3.0,Sorcery,,,
Earsplitting Rats,B,B,{3}{B},4.0,Creature — Rat,,2,1
Filth,B,B,{3}{B},4.0,Creature — Incarnation,Swampwalk,2,2
Grave Consequences,B,B,{1}{B},2.0,Instant,,,
Masked Gorgon,B,B,{4}{B},5.0,Creature — Gorgon,Threshold,5,5
Morality Shift,B,B,{5}{B}{B},7.0,Sorcery,,,
Rats' Feast,B,B,{X}{B},1.0,Sorcery,,,
Sutured Ghoul,B,B,{4}{B}{B}{B},7.0,Creature — Zombie,Trample,*,*
Toxic Stench,B,B,{1}{B},2.0,Instant,Threshold,,
Treacherous Vampire,B,B,{4}{B},5.0,Creature — Vampire,"Flying, Threshold",4,4
Treacherous Werewolf,B,B,{2}{B},3.0,Creature — Werewolf Minion,Threshold,2,2
Pact of the Serpent,B,B,{1}{B}{B},3.0,Sorcery,,,
Ruthless Winnower,B,B,{3}{B}{B},5.0,Creature — Elf Rogue,,4,4
Serpent's Soul-Jar,B,B,{2}{B},3.0,Artifact,,,
Prowess of the Fair,B,B,{1}{B},2.0,Kindred Enchantment — Elf,,,
Blood on the Snow,B,B,{4}{B}{B},6.0,Snow Sorcery,,,
Bloodsky Berserker,B,B,{1}{B},2.0,Creature — Human Berserker,,1,1
Burning-Rune Demon,B,B,{4}{B}{B},6.0,Creature — Demon Berserker,Flying,6,6
Deathknell Berserker,B,B,{1}{B},2.0,Creature — Elf Berserker,,2,2
Dogged Pursuit,B,B,{3}{B},4.0,Enchantment,,,
Draugr Necromancer,B,B,{3}{B},4.0,Snow Creature — Zombie Cleric,,4,4
Draugr Recruiter,B,B,{3}{B},4.0,Creature — Zombie Cleric,Boast,3,3
Draugr's Helm,B,B,{1}{B},2.0,Artifact — Equipment,Equip,,
Dream Devourer,B,B,{1}{B},2.0,Creature — Demon Cleric,,0,3
Duskwielder,B,B,{B},1.0,Creature — Elf Berserker,Boast,1,2
"Egon, God of Death // Throne of Death",B,B,{2}{B},3.0,Legendary Creature — God,Deathtouch,6,6
Eradicator Valkyrie,B,B,{2}{B}{B},4.0,Creature — Angel Berserker,"Boast, Flying, Hexproof, Hexproof from, Lifelink",4,3
Feed the Serpent,B,B,{2}{B}{B},4.0,Instant,,,
Grim Draugr,B,B,{2}{B},3.0,Snow Creature — Zombie Berserker,,3,2
Hailstorm Valkyrie,B,B,{3}{B},4.0,Snow Creature — Angel Wizard,"Flying, Trample",2,2
Haunting Voyage,B,B,{4}{B}{B},6.0,Sorcery,Foretell,,
Infernal Pet,B,B,{2}{B},3.0,Creature — Imp,,2,2
Jarl of the Forsaken,B,B,{3}{B},4.0,Creature — Zombie Cleric,"Flash, Foretell",3,2
Poison the Cup,B,B,{1}{B}{B},3.0,Instant,"Foretell, Scry",,
Priest of the Haunted Edge,B,B,{1}{B},2.0,Snow Creature — Zombie Cleric,,0,4
Raise the Draugr,B,B,{1}{B},2.0,Instant,,,
Return Upon the Tide,B,B,{4}{B},5.0,Sorcery,Foretell,,
A-Return Upon the Tide,B,B,{4}{B},5.0,Sorcery,Foretell,,
Rise of the Dread Marn,B,B,{2}{B},3.0,Instant,Foretell,,
Rune of Mortality,B,B,{1}{B},2.0,Enchantment — Aura Rune,Enchant,,
Skemfar Avenger,B,B,{1}{B},2.0,Creature — Elf Berserker,,3,1
A-Skemfar Avenger,B,B,{1}{B},2.0,Creature — Elf Berserker,,3,1
Skull Raid,B,B,{3}{B},4.0,Sorcery,Foretell,,
"Tergrid, God of Fright // Tergrid's Lantern",B,B,{3}{B}{B},5.0,Legendary Creature — God,Menace,4,5
Tergrid's Shadow,B,B,{3}{B}{B},5.0,Instant,Foretell,,
"Varragoth, Bloodsky Sire",B,B,{2}{B},3.0,Legendary Creature — Demon Rogue,"Boast, Deathtouch",2,3
Vengeful Reaper,B,B,{3}{B},4.0,Creature — Angel Cleric,"Deathtouch, Flying, Foretell, Haste",2,3
Weigh Down,B,B,{B},1.0,Sorcery,,,
Withercrown,B,B,{1}{B},2.0,Enchantment — Aura,Enchant,,
Cleaving Reaper,B,B,{3}{B}{B},5.0,Creature — Angel Berserker,"Flying, Trample",5,3
Elderfang Ritualist,B,B,{2}{B},3.0,Creature — Elf Cleric,,3,1
A-Elderfang Ritualist,B,B,{1}{B},2.0,Creature — Elf Cleric,,3,1
Renegade Reaper,B,B,{2}{B},3.0,Creature — Angel Berserker,"Flying, Mill",2,3
Thornmantle Striker,B,B,{4}{B},5.0,Creature — Elf Rogue,,4,3
A-Thornmantle Striker,B,B,{3}{B},4.0,Creature — Elf Rogue,,4,3
Aetherborn Marauder,B,B,{3}{B},4.0,Creature — Aetherborn Rogue,"Flying, Lifelink",2,2
Ambitious Aetherborn,B,B,{4}{B},5.0,Creature — Aetherborn Artificer,Fabricate,4,3
Demon of Dark Schemes,B,B,{3}{B}{B}{B},6.0,Creature — Demon,Flying,5,5
Die Young,B,B,{1}{B},2.0,Sorcery,,,
Dukhara Scavenger,B,B,{5}{B},6.0,Creature — Crocodile,,4,6
Eliminate the Competition,B,B,{4}{B},5.0,Sorcery,,,
Embraal Bruiser,B,B,{1}{B},2.0,Creature — Human Warrior,,3,1
Essence Extraction,B,B,{1}{B}{B},3.0,Instant,,,
Fortuitous Find,B,B,{2}{B},3.0,Sorcery,,,
Foundry Screecher,B,B,{2}{B},3.0,Creature — Bat,Flying,2,1
Harsh Scrutiny,B,B,{B},1.0,Sorcery,Scry,,
Live Fast,B,B,{2}{B},3.0,Sorcery,,,
Lost Legacy,B,B,{1}{B}{B},3.0,Sorcery,,,
Make Obsolete,B,B,{2}{B},3.0,Instant,,,
Maulfist Squad,B,B,{3}{B},4.0,Creature — Human Artificer,"Fabricate, Menace",3,1
Midnight Oil,B,B,{2}{B}{B},4.0,Enchantment,,,
Night Market Lookout,B,B,{B},1.0,Creature — Human Rogue,,1,1
Rush of Vitality,B,B,{1}{B},2.0,Instant,,,
Syndicate Trafficker,B,B,{1}{B},2.0,Creature — Aetherborn Rogue,,3,1
Thriving Rats,B,B,{1}{B},2.0,Creature — Rat,,1,2
Tidy Conclusion,B,B,{3}{B}{B},5.0,Instant,,,
Underhanded Designs,B,B,{1}{B},2.0,Enchantment,,,
Weaponcraft Enthusiast,B,B,{2}{B},3.0,Creature — Aetherborn Artificer,Fabricate,0,1
Prakhata Pillar-Bug,B,,{3},3.0,Artifact Creature — Insect,,2,3
Scrapheap Scrounger,B,,{2},2.0,Artifact Creature — Construct,,3,2
Bellowing Saddlebrute,B,B,{3}{B},4.0,Creature — Orc Warrior,Raid,4,5
Dead Drop,B,B,{9}{B},10.0,Sorcery,Delve,,
Debilitating Injury,B,B,{1}{B},2.0,Enchantment — Aura,Enchant,,
Disowned Ancestor,B,B,{B},1.0,Creature — Spirit Warrior,Outlast,0,4
Empty the Pits,B,B,{X}{X}{B}{B}{B}{B},4.0,Instant,Delve,,
Kheru Bloodsucker,B,B,{2}{B},3.0,Creature — Vampire,,2,2
Krumar Bond-Kin,B,B,{3}{B}{B},5.0,Creature — Orc Warrior,Morph,5,3
Mardu Skullhunter,B,B,{1}{B},2.0,Creature — Human Warrior,Raid,2,1
Molting Snakeskin,B,B,{B},1.0,Enchantment — Aura,Enchant,,
Murderous Cut,B,B,{4}{B},5.0,Instant,Delve,,
Raiders' Spoils,B,B,{3}{B},4.0,Enchantment,,,
Rakshasa's Secret,B,B,{2}{B},3.0,Sorcery,Mill,,
Retribution of the Ancients,B,B,{B},1.0,Enchantment,,,
Rite of the Serpent,B,B,{4}{B}{B},6.0,Sorcery,,,
Rotting Mastodon,B,B,{4}{B},5.0,Creature — Zombie Elephant,,2,8
Shambling Attendants,B,B,{7}{B},8.0,Creature — Zombie,"Deathtouch, Delve",3,5
Sidisi's Pet,B,B,{3}{B},4.0,Creature — Zombie Ape,"Lifelink, Morph",1,4
Sultai Scavenger,B,B,{5}{B},6.0,Creature — Bird Warrior,"Delve, Flying",3,3
Throttle,B,B,{4}{B},5.0,Instant,,,
Altar of the Wretched // Wretched Bonemass,B,B,{2}{B},3.0,Artifact,"Craft, Mill",,
Dusk Legion Sergeant,B,B,{1}{B},2.0,Creature — Vampire Soldier,Menace,2,2
"Francisco, Fowl Marauder",B,B,{1}{B},2.0,Legendary Creature — Bird Pirate,"Explore, Flying, Partner",0,1
The Grim Captain's Locker,B,B,{3}{B},4.0,Legendary Artifact,Surveil,,
Master of Dark Rites,B,B,{B},1.0,Creature — Vampire Cleric,,1,1
Promise of Aclazotz // Foul Rebirth,B,B,{1}{B},2.0,Enchantment,Populate,,
Skeleton Crew,B,B,{3}{B},4.0,Creature — Skeleton Pirate,,3,3
Champion of Dusk,B,B,{3}{B}{B},5.0,Creature — Vampire Knight,,4,4
Fathom Fleet Captain,B,B,{1}{B},2.0,Creature — Human Pirate,Menace,2,1
Glass-Cast Heart,B,B,{2}{B},3.0,Artifact,,,
Lethal Scheme,B,B,{2}{B}{B},4.0,Instant,"Connive, Convoke",,
Olivia's Wrath,B,B,{4}{B},5.0,Sorcery,,,
"Timothar, Baron of Bats",B,B,{4}{B}{B},6.0,Legendary Creature — Vampire Noble,Ward,4,4
Abyssal Gorestalker,B,B,{4}{B}{B},6.0,Creature — Horror,,6,6
"Aclazotz, Deepest Betrayal // Temple of the Dead",B,B,{3}{B}{B},5.0,Legendary Creature — Bat God,"Flying, Lifelink, Transform",4,4
Acolyte of Aclazotz,B,B,{2}{B},3.0,Creature — Vampire Cleric,,1,4
Another Chance,B,B,{2}{B},3.0,Instant,Mill,,
Bitter Triumph,B,B,{1}{B},2.0,Instant,,,
Bloodletter of Aclazotz,B,B,{1}{B}{B}{B},4.0,Creature — Vampire Demon,Flying,2,4
Bloodthorn Flail,B,B,{B},1.0,Artifact — Equipment,Equip,,
Bringer of the Last Gift,B,B,{6}{B}{B},8.0,Creature — Vampire Demon,Flying,6,6
Broodrage Mycoid,B,B,{3}{B},4.0,Creature — Fungus,,4,3
Canonized in Blood,B,B,{1}{B},2.0,Enchantment,,,
Chupacabra Echo,B,B,{2}{B}{B},4.0,Creature — Beast Horror Spirit,Fathomless descent,3,2
Corpses of the Lost,B,B,{2}{B},3.0,Enchantment,,,
Deathcap Marionette,B,B,{1}{B},2.0,Creature — Fungus,"Deathtouch, Mill",1,1
Deep Goblin Skulltaker,B,B,{2}{B},3.0,Creature — Goblin Warrior,Menace,2,2
Deep-Cavern Bat,B,B,{1}{B},2.0,Creature — Bat,"Flying, Lifelink",1,1
Defossilize,B,B,{4}{B},5.0,Sorcery,Explore,,
Echo of Dusk,B,B,{1}{B},2.0,Creature — Vampire Spirit,Descend,2,2
Fanatical Offering,B,B,{1}{B},2.0,Instant,Explore,,
Fungal Fortitude,B,B,{1}{B},2.0,Enchantment — Aura,"Enchant, Flash",,
Gargantuan Leech,B,B,{7}{B},8.0,Creature — Leech,Lifelink,5,5
Grasping Shadows // Shadows' Lair,B,B,{3}{B},4.0,Enchantment,Transform,,
Greedy Freebooter,B,B,{B},1.0,Creature — Human Pirate,"Scry, Treasure",1,1
Join the Dead,B,B,{1}{B}{B},3.0,Instant,Descend,,
Malicious Eclipse,B,B,{1}{B}{B},3.0,Sorcery,,,
Mephitic Draught,B,B,{1}{B},2.0,Artifact,,,
Preacher of the Schism,B,B,{2}{B},3.0,Creature — Vampire Cleric,Deathtouch,2,4
Primordial Gnawer,B,B,{4}{B},5.0,Creature — Insect Horror,Discover,5,2
Queen's Bay Paladin,B,B,{3}{B}{B},5.0,Creature — Vampire Knight,,5,4
Rampaging Spiketail,B,B,{4}{B}{B},6.0,Creature — Dinosaur,"Cycling, Swampcycling",5,6
Ray of Ruin,B,B,{4}{B},5.0,Sorcery,Scry,,
Screaming Phantom,B,B,{2}{B},3.0,Creature — Spirit,"Flying, Mill",2,2
Skullcap Snail,B,B,{1}{B},2.0,Creature — Fungus Snail,,1,1
Soulcoil Viper,B,B,{2}{B},3.0,Creature — Snake,,2,3
Souls of the Lost,B,B,{1}{B},2.0,Creature — Spirit,Fathomless descent,*,*+1
Stalactite Stalker,B,B,{B},1.0,Creature — Goblin Rogue,Menace,1,1
Starving Revenant,B,B,{2}{B}{B},4.0,Creature — Spirit Horror,"Descend, Surveil",4,4
Stinging Cave Crawler,B,B,{2}{B},3.0,Creature — Insect Horror,"Deathtouch, Descend",1,3
Synapse Necromage,B,B,{2}{B},3.0,Creature — Fungus Wizard,,3,1
Tarrian's Journal // The Tomb of Aclazotz,B,B,{1}{B},2.0,Legendary Artifact,Transform,,
Terror Tide,B,B,{2}{B}{B},4.0,Sorcery,Fathomless descent,,
Tithing Blade // Consuming Sepulcher,B,B,{1}{B},2.0,Artifact,"Craft, Transform",,
Visage of Dread // Dread Osseosaur,B,B,{1}{B},2.0,Artifact,"Craft, Transform",,
Vito's Inquisitor,B,B,{3}{B},4.0,Creature — Vampire Knight,,3,3
Throne of the Grim Captain // The Grim Captain,B,,{2},2.0,Legendary Artifact,"Craft, Mill, Transform",,
Hidden Necropolis,B,,,0.0,Land — Cave,Discover,,
All Hallow's Eve,B,B,{2}{B}{B},4.0,Sorcery,,,
Chains of Mephistopheles,B,B,{1}{B},2.0,Enchantment,Mill,,
Demonic Torment,B,B,{2}{B},3.0,Enchantment — Aura,Enchant,,
Ghosts of the Damned,B,B,{1}{B}{B},3.0,Creature — Spirit,,0,2
Glyph of Doom,B,B,{B},1.0,Instant,,,
Headless Horseman,B,B,{2}{B},3.0,Creature — Zombie Knight,,2,2
Hell Swarm,B,B,{B},1.0,Instant,,,
Hellfire,B,B,{2}{B}{B}{B},5.0,Sorcery,,,
Imprison,B,B,{B},1.0,Enchantment — Aura,Enchant,,
Infernal Medusa,B,B,{3}{B}{B},5.0,Creature — Gorgon,,2,4
Jovial Evil,B,B,{2}{B},3.0,Sorcery,,,
Lesser Werewolf,B,B,{3}{B},4.0,Creature — Werewolf,,2,4
Mold Demon,B,B,{5}{B}{B},7.0,Creature — Fungus Demon,,6,6
Nether Void,B,B,{3}{B},4.0,World Enchantment,,,
Quagmire,B,B,{2}{B},3.0,Enchantment,,,
The Abyss,B,B,{3}{B},4.0,World Enchantment,,,
Touch of Darkness,B,B,{B},1.0,Instant,,,
Walking Dead,B,B,{1}{B},2.0,Creature — Zombie,,1,1
Wall of Putrid Flesh,B,B,{2}{B},3.0,Creature — Wall,"Defender, Protection",2,4
Wall of Tombstones,B,B,{1}{B},2.0,Creature — Wall,Defender,0,1
Urborg,B,,,0.0,Legendary Land,,,
Aphetto Exterminator,B,B,{2}{B},3.0,Creature — Human Wizard,Morph,3,1
Blood Celebrant,B,B,{B},1.0,Creature — Human Cleric,,1,1
Deathmark Prelate,B,B,{3}{B},4.0,Creature — Human Cleric,,2,3
Drinker of Sorrow,B,B,{2}{B},3.0,Creature — Horror,,5,3
Dripping Dead,B,B,{4}{B}{B},6.0,Creature — Zombie,,4,1
Earthblighter,B,B,{1}{B},2.0,Creature — Human Cleric,,1,1
Embalmed Brawler,B,B,{2}{B},3.0,Creature — Zombie,Amplify,2,2
Ghastly Remains,B,B,{B}{B}{B},3.0,Creature — Zombie,Amplify,0,0
Hollow Specter,B,B,{1}{B}{B},3.0,Creature — Specter,Flying,2,2
Infernal Caretaker,B,B,{3}{B},4.0,Creature — Human Cleric,Morph,2,2
Smokespew Invoker,B,B,{2}{B},3.0,Creature — Zombie Mutant,,3,1
Sootfeather Flock,B,B,{4}{B},5.0,Creature — Bird,"Flying, Morph",3,2
Toxin Sliver,B,B,{3}{B},4.0,Creature — Sliver,,3,3
Vile Deacon,B,B,{2}{B}{B},4.0,Creature — Human Cleric,,2,2
Zombie Brute,B,B,{6}{B},7.0,Creature — Zombie,"Amplify, Trample",5,4
Black Poplar Shaman,B,B,{2}{B},3.0,Creature — Treefolk Shaman,,1,3
Bog Hoodlums,B,B,{5}{B},6.0,Creature — Goblin Warrior,Clash,4,1
Boggart Birth Rite,B,B,{B},1.0,Kindred Sorcery — Goblin,,,
Boggart Harbinger,B,B,{2}{B},3.0,Creature — Goblin Shaman,,2,1
Boggart Loggers,B,B,{2}{B},3.0,Creature — Goblin Rogue,Forestwalk,2,1
Boggart Mob,B,B,{3}{B},4.0,Creature — Goblin Warrior,Champion,5,5
Colfenor's Plans,B,B,{2}{B}{B},4.0,Enchantment,,,
Dread,B,B,{3}{B}{B}{B},6.0,Creature — Elemental Incarnation,Fear,6,6
Dreamspoiler Witches,B,B,{3}{B},4.0,Creature — Faerie Wizard,Flying,2,2
Exiled Boggart,B,B,{1}{B},2.0,Creature — Goblin Rogue,,2,2
Faerie Tauntings,B,B,{2}{B},3.0,Kindred Enchantment — Faerie,,,
Final Revels,B,B,{4}{B},5.0,Sorcery,,,
Fodder Launch,B,B,{3}{B},4.0,Kindred Sorcery — Goblin,,,
Ghostly Changeling,B,B,{2}{B},3.0,Creature — Shapeshifter,Changeling,2,2
Hoarder's Greed,B,B,{3}{B},4.0,Sorcery,Clash,,
Hornet Harasser,B,B,{2}{B}{B},4.0,Creature — Goblin Shaman,,2,2
Hunter of Eyeblights,B,B,{3}{B}{B},5.0,Creature — Elf Assassin,,3,3
Knucklebone Witch,B,B,{B},1.0,Creature — Goblin Shaman,,1,1
Mad Auntie,B,B,{2}{B},3.0,Creature — Goblin Shaman,,2,2
Marsh Flitter,B,B,{3}{B},4.0,Creature — Faerie Rogue,Flying,1,1
Mournwhelk,B,B,{6}{B},7.0,Creature — Elemental,Evoke,3,3
Nameless Inversion,B,B,{1}{B},2.0,Kindred Instant — Shapeshifter,Changeling,,
Nath's Buffoon,B,B,{1}{B},2.0,Creature — Goblin Rogue,Protection,1,1
Nectar Faerie,B,B,{1}{B},2.0,Creature — Faerie Wizard,Flying,1,1
Nettlevine Blight,B,B,{4}{B}{B},6.0,Enchantment — Aura,Enchant,,
Peppersmoke,B,B,{B},1.0,Kindred Instant — Faerie,,,
Quill-Slinger Boggart,B,B,{3}{B},4.0,Creature — Goblin Warrior,,3,2
Scarred Vinebreeder,B,B,{1}{B},2.0,Creature — Elf Shaman,,1,1
Skeletal Changeling,B,B,{1}{B},2.0,Creature — Shapeshifter,Changeling,1,1
Spiderwig Boggart,B,B,{2}{B},3.0,Creature — Goblin Shaman,,2,2
Squeaking Pie Sneak,B,B,{1}{B},2.0,Creature — Goblin Rogue,Fear,2,2
Thieving Sprite,B,B,{2}{B},3.0,Creature — Faerie Rogue,Flying,1,1
Thorntooth Witch,B,B,{5}{B},6.0,Creature — Treefolk Shaman,,3,4
Warren Pilferers,B,B,{4}{B},5.0,Creature — Goblin Rogue,,3,3
Weed Strangle,B,B,{3}{B}{B},5.0,Sorcery,Clash,,
Howltooth Hollow,B,,,0.0,Land,Hideaway,,
"Gollum, Obsessed Stalker",B,B,{1}{B},2.0,Legendary Creature — Halfling Horror,Skulk,1,1
"Lobelia, Defender of Bag End",B,B,{2}{B},3.0,Legendary Creature — Halfling Citizen,,2,2
Rapacious Guest,B,B,{2}{B},3.0,Creature — Halfling Citizen,"Food, Menace",2,2
"Shelob, Dread Weaver",B,B,{3}{B},4.0,Legendary Creature — Spider Demon,,3,3
The Black Gate,B,,,0.0,Legendary Land — Gate,,,
Fell Beast of Mordor,B,B,{2}{B}{B},4.0,Creature — Drake Beast,"Devour, Flying",3,3
"Minas Morgul, Dark Fortress",B,,,0.0,Legendary Land,,,
Bitter Downfall,B,B,{3}{B},4.0,Instant,,,
The Black Breath,B,B,{2}{B},3.0,Sorcery,,,
Call of the Ring,B,B,{1}{B},2.0,Enchantment,,,
Cirith Ungol Patrol,B,B,{4}{B},5.0,Creature — Orc Soldier,Food,4,5
Claim the Precious,B,B,{1}{B}{B},3.0,Sorcery,,,
Dunland Crebain,B,B,{2}{B},3.0,Creature — Bird Horror,"Amass, Flying",1,1
Easterling Vanguard,B,B,{1}{B},2.0,Creature — Human Warrior,Amass,2,1
"Gollum, Patient Plotter",B,B,{1}{B},2.0,Legendary Creature — Halfling Horror,,3,1
Gollum's Bite,B,B,{B},1.0,Instant,,,
Gorbag of Minas Morgul,B,B,{1}{B},2.0,Legendary Creature — Orc Soldier,Treasure,2,2
"Gothmog, Morgul Lieutenant",B,B,{3}{B},4.0,Legendary Creature — Human Soldier,Amass,3,3
Gríma Wormtongue,B,B,{2}{B},3.0,Legendary Creature — Human Advisor,Amass,1,4
"Grond, the Gatebreaker",B,B,{3}{B},4.0,Legendary Artifact — Vehicle,"Crew, Trample",5,5
Haunt of the Dead Marshes,B,B,{B},1.0,Creature — Nightmare Elf,Scry,1,1
Isildur's Fateful Strike,B,B,{2}{B}{B},4.0,Legendary Instant,,,
Lash of the Balrog,B,B,{B},1.0,Sorcery,,,
Lobelia Sackville-Baggins,B,B,{2}{B},3.0,Legendary Creature — Halfling Citizen,"Flash, Menace, Treasure",2,3
March from the Black Gate,B,B,{1}{B},2.0,Enchantment,Amass,,
Mirkwood Bats,B,B,{3}{B},4.0,Creature — Bat,Flying,2,3
Mordor Muster,B,B,{1}{B},2.0,Sorcery,Amass,,
Mordor Trebuchet,B,B,{2}{B},3.0,Artifact Creature — Wall,Defender,1,4
Morgul-Knife Wound,B,B,{1}{B},2.0,Enchantment — Aura,Enchant,,
Nasty End,B,B,{1}{B},2.0,Instant,,,
Nazgûl,B,B,{2}{B},3.0,Creature — Wraith Knight,Deathtouch,1,2
Oath of the Grey Host,B,B,{3}{B},4.0,Enchantment — Saga,"Food, Treasure",,
One Ring to Rule Them All,B,B,{2}{B}{B},4.0,Enchantment — Saga,Mill,,
Orcish Bowmasters,B,B,{1}{B},2.0,Creature — Orc Archer,"Amass, Flash",1,1
A-Orcish Bowmasters,B,B,{1}{B},2.0,Creature — Orc Archer,"Amass, Flash",1,1
Orcish Medicine,B,B,{1}{B},2.0,Instant,Amass,,
Sam's Desperate Rescue,B,B,{B},1.0,Sorcery,,,
"Sauron, the Necromancer",B,B,{3}{B}{B},5.0,Legendary Creature — Avatar Horror,Menace,4,4
Shadow of the Enemy,B,B,{3}{B}{B}{B},6.0,Sorcery,,,
Shelob's Ambush,B,B,{B},1.0,Instant,Food,,
Snarling Warg,B,B,{3}{B},4.0,Creature — Wolf,Menace,3,4
The Torment of Gollum,B,B,{3}{B},4.0,Sorcery,Amass,,
Troll of Khazad-dûm,B,B,{5}{B},6.0,Creature — Troll,"Cycling, Swampcycling",6,5
Uruk-hai Berserker,B,B,{2}{B},3.0,Creature — Orc Berserker,,3,2
Voracious Fell Beast,B,B,{4}{B}{B},6.0,Creature — Drake Beast,"Flying, Food",4,4
Witch-king of Angmar,B,B,{3}{B}{B},5.0,Legendary Creature — Wraith Noble,Flying,5,3
Barad-dûr,B,,,0.0,Legendary Land,Amass,,
Ringwraiths,B,B,{4}{B}{B},6.0,Creature — Wraith Knight,,5,5
"Gollum, Scheming Guide",B,B,{1}{B},2.0,Legendary Creature — Halfling Horror,,2,1
"Witch-king, Bringer of Ruin",B,B,{4}{B}{B},6.0,Legendary Creature — Wraith Noble,Flying,5,3
Warg Rider,B,B,{4}{B},5.0,Creature — Orc Warrior,"Amass, Menace",4,3
Acolyte of Xathrid,B,B,{B},1.0,Creature — Human Cleric,,0,1
Disentomb,B,B,{B},1.0,Sorcery,,,
Dread Warlock,B,B,{1}{B}{B},3.0,Creature — Human Wizard Warlock,,2,2
Haunting Echoes,B,B,{3}{B}{B},5.0,Sorcery,,,
Kelinore Bat,B,B,{2}{B},3.0,Creature — Bat,Flying,2,1
