name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Vaultbreaker,R,R,{3}{R},4.0,Creature — Orc Rogue,Dash,4,2
Wild Slash,R,R,{R},1.0,Instant,Ferocious,,
Arc Blade,R,R,{3}{R}{R},5.0,Sorcery,Suspend,,
Bogardan Lancer,R,R,{1}{R},2.0,Creature — Human Knight,"Bloodthirst, Flanking",1,1
Char-Rumbler,R,R,{2}{R}{R},4.0,Creature — Elemental,Double strike,-1,3
Fatal Attraction,R,R,{2}{R},3.0,Enchantment — Aura,Enchant,,
Haze of Rage,R,R,{1}{R},2.0,Sorcery,"Buyback, Storm",,
Magus of the Moon,R,R,{2}{R},3.0,Creature — Human Wizard,,2,2
Pact of the Titan,R,R,{0},0.0,Instant,,,
Pyromancer's Swath,R,R,{2}{R},3.0,Enchantment,,,
Riddle of Lightning,R,R,{3}{R}{R},5.0,Instant,Scry,,
Rift Elemental,R,R,{R},1.0,Creature — Elemental,,1,1
Scourge of Kher Ridges,R,R,{6}{R}{R},8.0,Creature — Dragon,Flying,6,6
Shivan Sand-Mage,R,R,{2}{R}{R},4.0,Creature — Lizard Shaman,Suspend,3,2
Sparkspitter,R,R,{2}{R},3.0,Creature — Elemental Spellshaper,,1,3
Emblem of the Warmind,R,R,{1}{R},2.0,Enchantment — Aura,Enchant,,
Flowstone Embrace,R,R,{1}{R},2.0,Enchantment — Aura,Enchant,,
Fomori Nomad,R,R,{4}{R},5.0,Creature — Nomad Giant,,4,4
Grinning Ignus,R,R,{2}{R},3.0,Creature — Elemental,,2,2
Homing Sliver,R,R,{2}{R},3.0,Creature — Sliver,"Cycling, Slivercycling",2,2
Shah of Naar Isle,R,R,{3}{R},4.0,Creature — Efreet,"Echo, Trample",6,6
Skizzik Surger,R,R,{4}{R}{R},6.0,Creature — Elemental,"Echo, Haste",6,4
Steamflogger Boss,R,R,{3}{R},4.0,Creature — Goblin Rigger,Assemble,3,3
Tarox Bladewing,R,R,{2}{R}{R}{R},5.0,Legendary Creature — Dragon,"Flying, Grandeur, Haste",4,3
Thunderblade Charge,R,R,{1}{R}{R},3.0,Sorcery,,,
Goblin Piledriver,R,R,{1}{R},2.0,Creature — Goblin Warrior,Protection,1,2
Char,R,R,{2}{R},3.0,Instant,,,
Electrickery,R,R,{R},1.0,Instant,Overload,,
Goblin Rally,R,R,{3}{R}{R},5.0,Sorcery,,,
Shattering Spree,R,R,{R},1.0,Sorcery,Replicate,,
Bomber Corps,R,R,{1}{R},2.0,Creature — Human Soldier,Battalion,1,2
Legion Loyalist,R,R,{R},1.0,Creature — Goblin Soldier,"Battalion, Haste",1,1
Splatter Thug,R,R,{2}{R},3.0,Creature — Human Warrior,"First strike, Unleash",2,2
Fiendish Duo,R,R,{4}{R}{R},6.0,Creature — Devil,First strike,5,5
Voldaren Duelist,R,R,{3}{R},4.0,Creature — Vampire Warrior,Haste,3,2
"Nogi, Draco-Zealot",R,R,{1}{R}{R},3.0,Legendary Creature — Kobold Shaman,,3,3
Ancient Hellkite,R,R,{4}{R}{R}{R},7.0,Creature — Dragon,Flying,6,6
Goblin Motivator,R,R,{R},1.0,Creature — Goblin Warrior,,1,1
Knollspine Dragon,R,R,{5}{R}{R},7.0,Creature — Dragon,Flying,7,5
Goblin Goliath,R,R,{4}{R}{R},6.0,Creature — Goblin Mutant,,5,4
Seismic Elemental,R,R,{3}{R}{R},5.0,Creature — Elemental,,4,4
Bloodscale Prowler,R,R,{2}{R},3.0,Creature — Lizard Warrior,Bloodthirst,3,1
Fencer's Magemark,R,R,{2}{R},3.0,Enchantment — Aura,Enchant,,
Leyline of Lightning,R,R,{2}{R}{R},4.0,Enchantment,,,
Living Inferno,R,R,{6}{R}{R},8.0,Creature — Elemental,,8,5
Parallectric Feedback,R,R,{3}{R},4.0,Instant,,,
Rabble-Rouser,R,R,{3}{R},4.0,Creature — Goblin Shaman,Bloodthirst,1,1
Siege of Towers,R,R,{1}{R},2.0,Sorcery,Replicate,,
Arclight Phoenix,R,R,{3}{R},4.0,Creature — Phoenix,"Flying, Haste",3,2
Barging Sergeant,R,R,{4}{R},5.0,Creature — Minotaur Soldier,"Haste, Mentor",4,2
Book Devourer,R,R,{5}{R},6.0,Creature — Beast,Trample,4,5
Command the Storm,R,R,{4}{R},5.0,Instant,,,
Electrostatic Field,R,R,{1}{R},2.0,Creature — Wall,Defender,0,4
Experimental Frenzy,R,R,{3}{R},4.0,Enchantment,,,
Goblin Cratermaker,R,R,{1}{R},2.0,Creature — Goblin Warrior,,2,2
Goblin Locksmith,R,R,{1}{R},2.0,Creature — Goblin Rogue,,2,1
Gravitic Punch,R,R,{3}{R},4.0,Sorcery,Jump-start,,
Hellkite Whelp,R,R,{4}{R},5.0,Creature — Dragon,Flying,3,3
Legion Warboss,R,R,{2}{R},3.0,Creature — Goblin Soldier,Mentor,2,2
Maximize Velocity,R,R,{R},1.0,Sorcery,Jump-start,,
Risk Factor,R,R,{2}{R},3.0,Instant,Jump-start,,
Rubblebelt Boar,R,R,{3}{R},4.0,Creature — Boar,,3,3
Runaway Steam-Kin,R,R,{1}{R},2.0,Creature — Elemental,,1,1
Smelt-Ward Minotaur,R,R,{2}{R},3.0,Creature — Minotaur Warrior,,2,3
Street Riot,R,R,{4}{R},5.0,Enchantment,,,
Torch Courier,R,R,{R},1.0,Creature — Goblin,Haste,1,1
Precision Bolt,R,R,{2}{R},3.0,Sorcery,,,
Leopard-Spotted Jiao,R,R,{1}{R},2.0,Creature — Beast,,3,1
Fire-Omen Crane,R,R,{3}{R}{R},5.0,Creature — Bird Spirit,Flying,3,3
Screeching Phoenix,R,R,{4}{R}{R},6.0,Creature — Phoenix,Flying,4,4
Breath of Fire,R,R,{1}{R},2.0,Instant,,,
Cleansing Screech,R,R,{4}{R},5.0,Sorcery,,,
Cinder Elemental,R,R,{3}{R},4.0,Creature — Elemental,,2,2
Crackling Perimeter,R,R,{1}{R},2.0,Enchantment,,,
Five-Alarm Fire,R,R,{1}{R}{R},3.0,Enchantment,,,
Furious Resistance,R,R,{R},1.0,Instant,,,
Homing Lightning,R,R,{2}{R}{R},4.0,Instant,,,
Madcap Skills,R,R,{1}{R},2.0,Enchantment — Aura,Enchant,,
Mark for Death,R,R,{3}{R},4.0,Sorcery,,,
Massive Raid,R,R,{1}{R}{R},3.0,Instant,,,
Molten Primordial,R,R,{5}{R}{R},7.0,Creature — Avatar,Haste,6,4
Mugging,R,R,{R},1.0,Sorcery,,,
Scorchwalker,R,R,{3}{R},4.0,Creature — Elemental,Bloodrush,5,1
Skullcrack,R,R,{1}{R},2.0,Instant,,,
Structural Collapse,R,R,{5}{R},6.0,Sorcery,,,
Tin Street Market,R,R,{4}{R},5.0,Enchantment — Aura,Enchant,,
Viashino Shanktail,R,R,{3}{R},4.0,Creature — Lizard Warrior,"Bloodrush, First strike",3,1
Warmind Infantry,R,R,{2}{R},3.0,Creature — Elemental Soldier,Battalion,2,3
Wrecking Ogre,R,R,{4}{R},5.0,Creature — Ogre Warrior,"Bloodrush, Double strike",3,3
Heart Sliver,R,R,{1}{R},2.0,Creature — Sliver,,1,1
Barbed Sliver,R,R,{2}{R},3.0,Creature — Sliver,,2,2
Fury Sliver,R,R,{5}{R},6.0,Creature — Sliver,,3,3
Goblin Engineer,R,R,{1}{R},2.0,Creature — Goblin Artificer,,1,2
Magmatic Sinkhole,R,R,{5}{R},6.0,Instant,Delve,,
Shenanigans,R,R,{1}{R},2.0,Sorcery,"Dredge, Mill",,
Dragon's Rage Channeler,R,R,{R},1.0,Creature — Human Shaman,"Delirium, Surveil",1,1
Fury,R,R,{3}{R}{R},5.0,Creature — Elemental Incarnation,"Double strike, Evoke",3,3
"Ragavan, Nimble Pilferer",R,R,{R},1.0,Legendary Creature — Monkey Pirate,"Dash, Treasure",2,1
Strike It Rich,R,R,{R},1.0,Sorcery,"Flashback, Treasure",,
Unholy Heat,R,R,{R},1.0,Instant,Delirium,,
Goblin Ruinblaster,R,R,{2}{R},3.0,Creature — Goblin Shaman,"Haste, Kicker",2,1
"Ambergris, Citadel Agent",R,R,{2}{R},3.0,Legendary Creature — Dwarf Cleric,"Haste, Specialize",3,2
"Ambergris, Agent of Destruction",R,R,{2}{R}{R},4.0,Legendary Creature — Dwarf Cleric,Haste,4,3
"Gut, Fanatical Priestess",R,R,{4}{R}{R},6.0,Legendary Creature — Goblin Shaman,"Fight, Specialize",4,3
"Gut, Furious Fanatic",R,R,{4}{R}{R}{R},7.0,Legendary Creature — Goblin Shaman,,5,4
"Karlach, Raging Tiefling",R,R,{1}{R},2.0,Legendary Creature — Tiefling Barbarian,"First strike, Rage Beyond Death, Specialize",2,2
"Karlach, Tiefling Berserker",R,R,{1}{R}{R},3.0,Legendary Creature — Tiefling Barbarian,"First strike, Haste",4,4
"Wyll, Pact-Bound Duelist",R,R,{3}{R}{R},5.0,Legendary Creature — Human Warlock,Specialize,4,4
Wyll of the Blade Pact,R,R,{3}{R}{R}{R},6.0,Legendary Creature — Human Warlock,,5,5
Chaos Balor,R,R,{3}{R}{R},5.0,Creature — Demon,"Flying, Seek, Treasure",4,5
Craving of Yeenoghu,R,R,{2}{R},3.0,Enchantment — Aura,Enchant,,
Dragonborn Immolator,R,R,{3}{R},4.0,Creature — Dragon Shaman,Gift of Tiamat,2,4
Flames of Moradin,R,R,{2}{R}{R},4.0,Sorcery,Conjure,,
Genasi Rabble-Rouser,R,R,{1}{R},2.0,Creature — Elemental Shaman,Conjure,1,3
Giant Fire Beetles,R,R,{2}{R},3.0,Creature — Insect,"Conjure, Menace",2,2
Gnoll Hunting Party,R,R,{5}{R},6.0,Creature — Gnoll,,4,4
Goblin Trapfinder,R,R,{R},1.0,Creature — Goblin,Seek,1,1
Incessant Provocation,R,R,{3}{R},4.0,Sorcery,,,
"Kardum, Patron of Flames",R,R,{2}{R}{R},4.0,Legendary Creature — Demon,"Haste, Seek",4,3
Kobold Warcaller,R,R,{R},1.0,Creature — Kobold,,1,1
Mephit's Enthusiasm,R,R,{1}{R},2.0,Sorcery,,,
Tiefling Outcasts,R,R,{R},1.0,Creature — Tiefling Peasant,Conjure,1,1
Unexpected Allies,R,R,{1}{R},2.0,Sorcery,,,
Uthgardt Fury,R,R,{1}{R}{R},3.0,Enchantment,,,
Warriors of Tiamat,R,R,{4}{R},5.0,Creature — Dragon Warrior,"Conjure, Haste",4,2
Gate to Tumbledown,R,,,0.0,Land — Mountain Gate,Seek,,
A-Carnelian Orb of Dragonkind,R,R,{2}{R},3.0,Artifact,,,
A-Young Red Dragon // A-Bathe in Gold,R,R,{3}{R},4.0,Creature — Dragon,Flying,3,1
Season's Beatings,R,R,{R}{R}{R}{R},4.0,Sorcery,"Family Gathering, Family gathering",,
Goblin Sleigh Ride,R,R,{1}{R},2.0,Sorcery,,,
Chaos Wrap,R,R,{2}{R},3.0,Instant,,,
Aliban's Tower,R,R,{1}{R},2.0,Instant,,,
Ambush,R,R,{3}{R},4.0,Instant,,,
An-Zerrin Ruins,R,R,{2}{R}{R},4.0,Enchantment,,,
Anaba Ancestor,R,R,{1}{R},2.0,Creature — Minotaur Spirit,,1,1
Anaba Spirit Crafter,R,R,{2}{R}{R},4.0,Creature — Minotaur Shaman,,1,3
Chandler,R,R,{4}{R},5.0,Legendary Creature — Human Rogue,,3,3
Dwarven Pony,R,R,{R},1.0,Creature — Horse,,1,1
Dwarven Sea Clan,R,R,{2}{R},3.0,Creature — Dwarf,,1,1
Dwarven Trader,R,R,{R},1.0,Creature — Dwarf,,1,1
Eron the Relentless,R,R,{3}{R}{R},5.0,Legendary Creature — Human Rogue,Haste,5,2
Evaporate,R,R,{2}{R},3.0,Sorcery,,,
Heart Wolf,R,R,{3}{R},4.0,Creature — Wolf,First strike,2,2
Joven,R,R,{3}{R}{R},5.0,Legendary Creature — Human Rogue,,3,3
Orcish Mine,R,R,{1}{R}{R},3.0,Enchantment — Aura,Enchant,,
Retribution,R,R,{2}{R}{R},4.0,Sorcery,,,
Winter Sky,R,R,{R},1.0,Sorcery,,,
Flamekin Harbinger,R,R,{R},1.0,Creature — Elemental Shaman,,1,1
Menacing Ogre,R,R,{3}{R}{R},5.0,Creature — Ogre,"Haste, Trample",3,3
Smokebraider,R,R,{1}{R},2.0,Creature — Elemental Shaman,,1,1
Iron Myr,R,,{2},2.0,Artifact Creature — Myr,,1,1
Chaos Maw,R,R,{5}{R}{R},7.0,Creature — Hellion,,6,6
Defiant Khenra,R,R,{1}{R},2.0,Creature — Jackal Warrior,,2,2
Frontline Devastator,R,R,{3}{R},4.0,Creature — Zombie Minotaur Warrior,Afflict,3,3
Granitic Titan,R,R,{4}{R}{R},6.0,Creature — Elemental,"Cycling, Menace",5,4
Hazoret's Undying Fury,R,R,{4}{R}{R},6.0,Sorcery,,,
Inferno Jet,R,R,{5}{R},6.0,Sorcery,Cycling,,
Manticore Eternal,R,R,{3}{R}{R},5.0,Creature — Zombie Manticore,Afflict,5,4
Wildfire Eternal,R,R,{3}{R},4.0,Creature — Zombie Jackal Cleric,Afflict,1,4
Aggression,R,R,{2}{R},3.0,Enchantment — Aura,Enchant,,
Anarchy,R,R,{2}{R}{R},4.0,Sorcery,,,
Avalanche,R,R,{X}{2}{R}{R},4.0,Sorcery,,,
Balduvian Hydra,R,R,{X}{R}{R},2.0,Creature — Hydra,,0,1
Barbarian Guides,R,R,{2}{R},3.0,Creature — Human Barbarian,,1,2
Battle Frenzy,R,R,{2}{R},3.0,Instant,,,
Brand of Ill Omen,R,R,{3}{R},4.0,Enchantment — Aura,"Cumulative upkeep, Enchant",,
Chaos Lord,R,R,{4}{R}{R}{R},7.0,Creature — Human,First strike,7,7
Chaos Moon,R,R,{3}{R},4.0,Enchantment,,,
Curse of Marit Lage,R,R,{3}{R}{R},5.0,Enchantment,,,
Dwarven Armory,R,R,{2}{R}{R},4.0,Enchantment,,,
Glacial Crevasses,R,R,{2}{R},3.0,Enchantment,,,
Goblin Sappers,R,R,{1}{R},2.0,Creature — Goblin,,1,1
Goblin Ski Patrol,R,R,{1}{R},2.0,Creature — Goblin,,1,1
Grizzled Wolverine,R,R,{1}{R}{R},3.0,Creature — Wolverine,,2,2
Karplusan Giant,R,R,{6}{R},7.0,Creature — Giant,,3,3
Márton Stromgald,R,R,{2}{R}{R},4.0,Legendary Creature — Human Knight,,1,1
Melee,R,R,{4}{R},5.0,Instant,,,
Melting,R,R,{3}{R},4.0,Enchantment,,,
Meteor Shower,R,R,{X}{X}{R},1.0,Sorcery,,,
Mudslide,R,R,{2}{R},3.0,Enchantment,,,
Orcish Librarian,R,R,{1}{R},2.0,Creature — Orc,,1,1
Stonehands,R,R,{2}{R},3.0,Enchantment — Aura,Enchant,,
Tor Giant,R,R,{3}{R},4.0,Creature — Giant,,3,3
Total War,R,R,{3}{R},4.0,Enchantment,,,
Wall of Lava,R,R,{1}{R}{R},3.0,Creature — Wall,Defender,1,3
Blisterspit Gremlin,R,R,{R},1.0,Creature — Gremlin,,1,1
Blitz of the Thunder-Raptor,R,R,{1}{R},2.0,Instant,,,
Clash of Titans,R,R,{3}{R}{R},5.0,Instant,Fight,,
Cloudpiercer,R,R,{4}{R},5.0,Creature — Dinosaur,"Mutate, Reach",5,4
Drannith Stinger,R,R,{1}{R},2.0,Creature — Human Wizard,Cycling,2,2
Everquill Phoenix,R,R,{2}{R}{R},4.0,Creature — Phoenix,"Flying, Mutate",4,4
Ferocious Tigorilla,R,R,{3}{R},4.0,Creature — Cat Ape,,4,3
Fire Prophecy,R,R,{1}{R},2.0,Instant,,,
Flame Spill,R,R,{2}{R},3.0,Instant,,,
Footfall Crater,R,R,{R},1.0,Enchantment — Aura,"Cycling, Enchant",,
Forbidden Friendship,R,R,{1}{R},2.0,Sorcery,,,
Frenzied Raptor,R,R,{2}{R},3.0,Creature — Dinosaur,,4,2
Frillscare Mentor,R,R,{2}{R},3.0,Creature — Human Warrior,,3,2
Go for Blood,R,R,{1}{R},2.0,Sorcery,"Cycling, Fight",,
Heightened Reflexes,R,R,{R},1.0,Instant,,,
Lava Serpent,R,R,{5}{R},6.0,Creature — Elemental Serpent,"Cycling, Haste",5,5
"Lukka, Coppercoat Outcast",R,R,{3}{R}{R},5.0,Legendary Planeswalker — Lukka,,,
Momentum Rumbler,R,R,{3}{R},4.0,Creature — Dinosaur,,3,3
Porcuparrot,R,R,{3}{R},4.0,Creature — Bird Beast,Mutate,3,4
Prickly Marmoset,R,R,{2}{R},3.0,Creature — Monkey,First strike,2,3
Pyroceratops,R,R,{3}{R},4.0,Creature — Elemental Dinosaur,Trample,2,3
Raking Claws,R,R,{1}{R},2.0,Instant,Cycling,,
Reptilian Reflection,R,R,{2}{R},3.0,Enchantment,,,
Rooting Moloch,R,R,{4}{R},5.0,Creature — Lizard,Cycling,4,4
Rumbling Rockslide,R,R,{3}{R},4.0,Sorcery,,,
Sanctuary Smasher,R,R,{4}{R}{R},6.0,Creature — Rhino Beast,"Cycling, First strike",6,4
Shredded Sails,R,R,{1}{R},2.0,Instant,Cycling,,
Spelleater Wolverine,R,R,{2}{R},3.0,Creature — Wolverine,,3,2
Tentative Connection,R,R,{3}{R},4.0,Sorcery,,,
Unpredictable Cyclone,R,R,{3}{R}{R},5.0,Enchantment,Cycling,,
Weaponize the Monsters,R,R,{R},1.0,Enchantment,,,
"Yidaro, Wandering Monster",R,R,{5}{R}{R},7.0,Legendary Creature — Dinosaur Turtle,"Cycling, Haste, Trample",8,8
Fury Charm,R,R,{1}{R},2.0,Instant,,,
Keldon Halberdier,R,R,{4}{R},5.0,Creature — Human Warrior,"First strike, Suspend",4,1
Mark of Mutiny,R,R,{2}{R},3.0,Sorcery,,,
Thundermaw Hellkite,R,R,{3}{R}{R},5.0,Creature — Dragon,"Flying, Haste",5,5
Ancient Kavu,R,R,{3}{R},4.0,Creature — Kavu,,3,3
Bend or Break,R,R,{3}{R},4.0,Sorcery,,,
Callous Giant,R,R,{4}{R}{R},6.0,Creature — Giant,,4,4
Chaotic Strike,R,R,{1}{R},2.0,Instant,,,
Collapsing Borders,R,R,{3}{R},4.0,Enchantment,Domain,,
Crown of Flames,R,R,{R},1.0,Enchantment — Aura,Enchant,,
Ghitu Fire,R,R,{X}{R},1.0,Sorcery,,,
Goblin Spy,R,R,{R},1.0,Creature — Goblin Rogue,,1,1
Halam Djinn,R,R,{5}{R},6.0,Creature — Djinn,Haste,6,5
Kavu Aggressor,R,R,{2}{R},3.0,Creature — Kavu,Kicker,3,2
Kavu Monarch,R,R,{2}{R}{R},4.0,Creature — Kavu,,3,3
Kavu Runner,R,R,{3}{R},4.0,Creature — Kavu,,3,3
Kavu Scout,R,R,{2}{R},3.0,Creature — Kavu Scout,Domain,0,2
Lightning Dart,R,R,{1}{R},2.0,Instant,,,
Loafing Giant,R,R,{4}{R},5.0,Creature — Giant,Mill,4,6
Mages' Contest,R,R,{1}{R}{R},3.0,Instant,,,
Overload,R,R,{R},1.0,Instant,Kicker,,
Pouncing Kavu,R,R,{1}{R},2.0,Creature — Kavu,"First strike, Kicker",1,1
Ruby Leech,R,R,{1}{R},2.0,Creature — Leech,First strike,2,2
Scarred Puma,R,R,{R},1.0,Creature — Cat,,2,1
Scorching Lava,R,R,{1}{R},2.0,Instant,Kicker,,
Searing Rays,R,R,{2}{R},3.0,Sorcery,,,
Shivan Harvest,R,R,{1}{R},2.0,Enchantment,,,
Skittish Kavu,R,R,{1}{R},2.0,Creature — Kavu,,1,1
Slimy Kavu,R,R,{2}{R},3.0,Creature — Kavu,,2,2
Stand or Fall,R,R,{3}{R},4.0,Enchantment,,,
Tectonic Instability,R,R,{2}{R},3.0,Enchantment,,,
Turf Wound,R,R,{2}{R},3.0,Instant,,,
Zap,R,R,{2}{R},3.0,Instant,,,
Keldon Necropolis,R,,,0.0,Legendary Land,,,
Bloodcrazed Neonate,R,R,{1}{R},2.0,Creature — Vampire,,2,1
Crossway Vampire,R,R,{1}{R}{R},3.0,Creature — Vampire,,3,2
Curse of Stalked Prey,R,R,{1}{R},2.0,Enchantment — Aura Curse,Enchant,,
Curse of the Pierced Heart,R,R,{1}{R},2.0,Enchantment — Aura Curse,Enchant,,
Falkenrath Marauders,R,R,{3}{R}{R},5.0,Creature — Vampire Warrior,"Flying, Haste",2,2
Feral Ridgewolf,R,R,{2}{R},3.0,Creature — Wolf,Trample,1,2
Furor of the Bitten,R,R,{R},1.0,Enchantment — Aura,Enchant,,
Hanweir Watchkeep // Bane of Hanweir,R,R,{2}{R},3.0,Creature — Human Warrior Werewolf,"Defender, Transform",1,5
Harvest Pyre,R,R,{1}{R},2.0,Instant,,,
Heretic's Punishment,R,R,{4}{R},5.0,Enchantment,Mill,,
Infernal Plunge,R,R,{R},1.0,Sorcery,,,
Instigator Gang // Wildblood Pack,R,R,{3}{R},4.0,Creature — Human Werewolf,Transform,2,3
Into the Maw of Hell,R,R,{4}{R}{R},6.0,Sorcery,,,
Kessig Wolf,R,R,{2}{R},3.0,Creature — Wolf,,3,1
Kruin Outlaw // Terror of Kruin Pass,R,R,{1}{R}{R},3.0,Creature — Human Rogue Werewolf,"First strike, Transform",2,2
Night Revelers,R,R,{4}{R},5.0,Creature — Vampire,,4,4
Nightbird's Clutches,R,R,{1}{R},2.0,Sorcery,Flashback,,
Rage Thrower,R,R,{5}{R},6.0,Creature — Human Shaman,,4,2
Reckless Waif // Merciless Predator,R,R,{R},1.0,Creature — Human Rogue Werewolf,Transform,1,1
Riot Devils,R,R,{2}{R},3.0,Creature — Devil,,2,3
Scourge of Geier Reach,R,R,{3}{R}{R},5.0,Creature — Elemental,,3,3
Tormented Pariah // Rampaging Werewolf,R,R,{3}{R},4.0,Creature — Human Warrior Werewolf,Transform,3,2
Traitorous Blood,R,R,{1}{R}{R},3.0,Sorcery,,,
Vampiric Fury,R,R,{1}{R},2.0,Instant,,,
Village Ironsmith // Ironfang,R,R,{1}{R},2.0,Creature — Human Werewolf,"First strike, Transform",1,1
Managorger Phoenix,R,R,{R}{R},2.0,Creature — Phoenix,Flying,2,2
Reckless Ringleader,R,R,{R},1.0,Creature — Goblin Rogue,Haste,1,1
"Sarkhan, Wanderer to Shiv",R,R,{3}{R},4.0,Legendary Planeswalker — Sarkhan,Conjure,,
Sarkhan's Scorn,R,R,{2}{R},3.0,Instant,,,
Scion of Shiv,R,R,{2}{R}{R},4.0,Creature — Dragon,Flying,3,3
Static Discharge,R,R,{1}{R},2.0,Sorcery,Intensity,,
Arcbound Slasher,R,R,{4}{R},5.0,Artifact Creature — Cat,"Modular, Riot",0,0
Arcbound Tracker,R,R,{2}{R},3.0,Artifact Creature — Dog,"Menace, Modular",0,0
Arcbound Whelp,R,R,{3}{R},4.0,Artifact Creature — Dragon,"Flying, Modular",0,0
Belligerent Sliver,R,R,{2}{R},3.0,Creature — Sliver,,2,2
Bladeback Sliver,R,R,{1}{R},2.0,Creature — Sliver,Hellbent,2,2
Blazing Rootwalla,R,R,{R},1.0,Creature — Lizard,Madness,1,1
Blisterstick Shaman,R,R,{2}{R},3.0,Creature — Goblin Shaman,,2,1
Bloodbraid Marauder,R,R,{1}{R},2.0,Creature — Human Berserker,Delirium,3,1
Bogardan Dragonheart,R,R,{2}{R},3.0,Creature — Human Shaman,,2,2
Breya's Apprentice,R,R,{2}{R},3.0,Artifact Creature — Human Artificer,,2,3
Faithless Salvaging,R,R,{1}{R},2.0,Instant,Rebound,,
Galvanic Relay,R,R,{2}{R},3.0,Sorcery,Storm,,
Geomancer's Gambit,R,R,{2}{R},3.0,Sorcery,,,
Goatnap,R,R,{2}{R},3.0,Sorcery,,,
Gouged Zealot,R,R,{3}{R},4.0,Creature — Cyclops Berserker,"Delirium, Reach",4,3
Harmonic Prodigy,R,R,{1}{R},2.0,Creature — Human Wizard,Prowess,1,3
Igneous Elemental,R,R,{4}{R}{R},6.0,Creature — Elemental,,4,3
Incorrigible Youths,R,R,{3}{R}{R},5.0,Creature — Vampire,"Haste, Madness",4,3
Insolent Neonate,R,R,{R},1.0,Creature — Vampire,Menace,1,1
Lightning Spear,R,R,{1}{R},2.0,Artifact — Equipment,Equip,,
Ore-Scale Guardian,R,R,{5}{R}{R},7.0,Creature — Dragon,"Flying, Haste",4,4
Rage Forger,R,R,{2}{R},3.0,Creature — Elemental Shaman,,2,2
Ravenous Bloodseeker,R,R,{1}{R},2.0,Creature — Vampire Berserker,,1,3
Reckless Wurm,R,R,{3}{R}{R},5.0,Creature — Wurm,"Madness, Trample",4,4
Revolutionist,R,R,{5}{R},6.0,Creature — Human Wizard,Madness,3,3
Skophos Reaver,R,R,{2}{R},3.0,Creature — Minotaur Warrior,Madness,2,3
Slag Strider,R,R,{5}{R}{R},7.0,Creature — Elemental,Affinity,3,3
Spinehorn Minotaur,R,R,{2}{R},3.0,Creature — Minotaur Berserker,,2,3
Spreading Insurrection,R,R,{4}{R},5.0,Sorcery,Storm,,
Viashino Lashclaw,R,R,{1}{R},2.0,Creature — Lizard Warrior,,2,2
Fast // Furious,R,R,{2}{R},8.0,Instant,,,
Assault Strobe,R,R,{R},1.0,Sorcery,,,
"Ardoz, Cobbler of War",R,R,{1}{R},2.0,Legendary Creature — Goblin Shaman,Haste,1,1
"Auntie Blyte, Bad Influence",R,R,{2}{R},3.0,Legendary Creature — Devil Advisor,Flying,2,2
Brazen Cannonade,R,R,{3}{R},4.0,Enchantment,Raid,,
Coalborn Entity,R,R,{4}{R},5.0,Creature — Elemental,,4,4
Daring Piracy,R,R,{2}{R},3.0,Enchantment,,,
Goblin Researcher,R,R,{3}{R},4.0,Creature — Goblin Wizard,,3,3
Ogre Battlecaster,R,R,{2}{R},3.0,Creature — Ogre Shaman,First strike,3,3
Plundering Predator,R,R,{4}{R},5.0,Creature — Dragon,Flying,3,3
Rigging Runner,R,R,{R},1.0,Creature — Goblin Pirate,"First strike, Raid",1,1
Spear Spewer,R,R,{R},1.0,Creature — Goblin Warrior,Defender,0,2
Aftershock,R,R,{2}{R}{R},4.0,Sorcery,,,
Act on Impulse,R,R,{2}{R},3.0,Sorcery,,,
Arms Dealer,R,R,{2}{R},3.0,Creature — Goblin Rogue,,1,1
Bolt Hound,R,R,{2}{R},3.0,Creature — Elemental Dog,Haste,2,2
Catalyst Elemental,R,R,{2}{R},3.0,Creature — Elemental,,2,2
"Chandra, Flame's Fury",R,R,{4}{R}{R},6.0,Legendary Planeswalker — Chandra,,,
Chandra's Magmutt,R,R,{1}{R},2.0,Creature — Elemental Dog,,2,2
Chandra's Pyreling,R,R,{1}{R},2.0,Creature — Elemental Lizard,,1,3
Chandra's Pyrohelix,R,R,{1}{R},2.0,Instant,,,
Chandra's Spitfire,R,R,{2}{R},3.0,Creature — Elemental,Flying,1,3
Coalhauler Swine,R,R,{4}{R}{R},6.0,Creature — Boar Beast,,4,4
Dance with Devils,R,R,{3}{R},4.0,Instant,,,
Fiery Conclusion,R,R,{1}{R},2.0,Instant,,,
Firecannon Blast,R,R,{1}{R}{R},3.0,Sorcery,Raid,,
Flames of the Firebrand,R,R,{2}{R},3.0,Sorcery,,,
"Gadrak, the Crown-Scourge",R,R,{2}{R},3.0,Legendary Creature — Dragon,"Flying, Treasure",5,4
Glint-Horn Buccaneer,R,R,{1}{R}{R},3.0,Creature — Minotaur Pirate,Haste,2,4
Goblin Artillery,R,R,{1}{R}{R},3.0,Creature — Goblin Warrior,,1,3
Goblin Psychopath,R,R,{3}{R},4.0,Creature — Goblin Mutant,,5,5
Goldhound,R,R,{R},1.0,Artifact Creature — Treasure Dog,"First strike, Menace",1,1
Goldspan Dragon,R,R,{3}{R}{R},5.0,Creature — Dragon,"Flying, Haste, Treasure",4,4
Grotag Night-Runner,R,R,{2}{R},3.0,Creature — Goblin Rogue,,2,3
