name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Lagonna-Band Trailblazer,W,W,{W},1.0,Creature — Centaur Scout,Heroic,0,4
Leonin Iconoclast,W,W,{3}{W},4.0,Creature — Cat Monk,Heroic,3,2
Mortal Obstinacy,W,W,{W},1.0,Enchantment — Aura,Enchant,,
Oppressive Rays,W,W,{W},1.0,Enchantment — Aura,Enchant,,
Oreskos Swiftclaw,W,W,{1}{W},2.0,Creature — Cat Warrior,,3,1
Phalanx Formation,W,W,{2}{W},3.0,Instant,Strive,,
Quarry Colossus,W,W,{5}{W}{W},7.0,Creature — Giant,,5,6
Sightless Brawler,W,W,{1}{W},2.0,Enchantment Creature — Human Warrior,Bestow,3,2
Skybind,W,W,{3}{W}{W},5.0,Enchantment,Constellation,,
Skyspear Cavalry,W,W,{3}{W}{W},5.0,Creature — Human Soldier,"Double strike, Flying",2,2
Stonewise Fortifier,W,W,{1}{W},2.0,Creature — Human Wizard,,2,2
Supply-Line Cranes,W,W,{3}{W}{W},5.0,Creature — Bird,Flying,2,4
Aven Warcraft,W,W,{2}{W},3.0,Instant,Threshold,,
Battlewise Aven,W,W,{3}{W},4.0,Creature — Bird Soldier,"Flying, Threshold",2,2
Border Patrol,W,W,{4}{W},5.0,Creature — Human Nomad,Vigilance,1,6
Cagemail,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Commander Eesha,W,W,{2}{W}{W},4.0,Legendary Creature — Bird Soldier,"Flying, Protection",2,4
Funeral Pyre,W,W,{W},1.0,Instant,,,
Golden Wish,W,W,{3}{W}{W},5.0,Sorcery,,,
Lead Astray,W,W,{1}{W},2.0,Instant,,,
Phantom Nomad,W,W,{1}{W},2.0,Creature — Spirit Nomad,,0,0
Pulsemage Advocate,W,W,{2}{W},3.0,Creature — Human Cleric,,1,3
Selfless Exorcist,W,W,{3}{W}{W},5.0,Creature — Human Cleric,,3,4
Shieldmage Advocate,W,W,{2}{W},3.0,Creature — Human Cleric,,1,3
Silver Seraph,W,W,{5}{W}{W}{W},8.0,Creature — Angel,"Flying, Threshold",6,6
Solitary Confinement,W,W,{2}{W},3.0,Enchantment,,,
Soulcatchers' Aerie,W,W,{1}{W},2.0,Enchantment,,,
Trained Pronghorn,W,W,{1}{W},2.0,Creature — Antelope,,1,1
Valor,W,W,{3}{W},4.0,Creature — Incarnation,First strike,2,2
Cosmic Intervention,W,W,{3}{W},4.0,Instant,Foretell,,
Hero of Bretagard,W,W,{2}{W},3.0,Creature — Human Warrior,,1,1
Stoic Farmer,W,W,{3}{W},4.0,Creature — Dwarf Peasant,Foretell,3,3
Cloudgoat Ranger,W,W,{3}{W}{W},5.0,Creature — Giant Warrior Ranger,,3,3
Evangel of Heliod,W,W,{4}{W}{W},6.0,Creature — Human Cleric,,1,3
Axgard Braggart,W,W,{3}{W},4.0,Creature — Dwarf Warrior,Boast,3,3
Battershield Warrior,W,W,{2}{W},3.0,Creature — Human Warrior,Boast,2,2
Battlefield Raptor,W,W,{W},1.0,Creature — Bird,"First strike, Flying",1,2
Beskir Shieldmate,W,W,{1}{W},2.0,Creature — Human Warrior,,2,1
Bound in Gold,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Clarion Spirit,W,W,{1}{W},2.0,Creature — Spirit,,2,2
Codespell Cleric,W,W,{W},1.0,Creature — Human Cleric,Vigilance,1,1
Divine Gambit,W,W,{W}{W},2.0,Sorcery,,,
Doomskar,W,W,{3}{W}{W},5.0,Sorcery,Foretell,,
Doomskar Oracle,W,W,{2}{W},3.0,Creature — Human Cleric,Foretell,3,2
Gods' Hall Guardian,W,W,{5}{W},6.0,Creature — Cat,"Foretell, Vigilance",3,6
Goldmaw Champion,W,W,{2}{W},3.0,Creature — Dwarf Warrior,Boast,2,3
"Halvar, God of Battle // Sword of the Realms",W,W,{2}{W}{W},4.0,Legendary Creature — God,Equip,4,4
Iron Verdict,W,W,{2}{W},3.0,Instant,Foretell,,
Kaya's Onslaught,W,W,{2}{W},3.0,Instant,Foretell,,
Master Skald,W,W,{4}{W},5.0,Creature — Dwarf Warrior,,4,4
Rally the Ranks,W,W,{1}{W},2.0,Enchantment,,,
"Reidane, God of the Worthy // Valkmira, Protector's Shield",W,W,{2}{W},3.0,Legendary Creature — God,"Flying, Vigilance",2,3
Resplendent Marshal,W,W,{1}{W}{W},3.0,Creature — Angel Warrior,Flying,3,3
Rune of Sustenance,W,W,{1}{W},2.0,Enchantment — Aura Rune,Enchant,,
Runeforge Champion,W,W,{2}{W},3.0,Creature — Dwarf Warrior,,2,3
Search for Glory,W,W,{2}{W},3.0,Snow Sorcery,,,
Shepherd of the Cosmos,W,W,{4}{W}{W},6.0,Creature — Angel Warrior,"Flying, Foretell",3,3
"Sigrid, God-Favored",W,W,{1}{W}{W},3.0,Legendary Creature — Human Warrior,"First strike, Flash, Protection",2,2
Starnheim Unleashed,W,W,{2}{W}{W},4.0,Sorcery,Foretell,,
Story Seeker,W,W,{1}{W},2.0,Creature — Dwarf Cleric,Lifelink,2,2
Usher of the Fallen,W,W,{W},1.0,Creature — Spirit Warrior,Boast,2,1
Valor of the Worthy,W,W,{W},1.0,Enchantment — Aura,Enchant,,
Warhorn Blast,W,W,{4}{W},5.0,Instant,Foretell,,
Wings of the Cosmos,W,W,{W},1.0,Instant,,,
Colossal Plow,W,,{2},2.0,Artifact — Vehicle,Crew,6,3
Armed and Armored,W,W,{1}{W},2.0,Instant,,,
Warchanter Skald,W,W,{2}{W},3.0,Creature — Dwarf Cleric,,2,3
Aetherstorm Roc,W,W,{2}{W}{W},4.0,Creature — Bird,Flying,3,3
Angel of Invention,W,W,{3}{W}{W},5.0,Creature — Angel,"Fabricate, Flying, Lifelink, Vigilance",2,1
Aviary Mechanic,W,W,{1}{W},2.0,Creature — Dwarf Artificer,,2,2
Captured by the Consulate,W,W,{3}{W},4.0,Enchantment — Aura,Enchant,,
Consulate Surveillance,W,W,{3}{W},4.0,Enchantment,,,
Consul's Shieldguard,W,W,{3}{W},4.0,Creature — Dwarf Soldier,,3,4
Eddytrail Hawk,W,W,{1}{W},2.0,Creature — Bird,Flying,1,2
Fairgrounds Warden,W,W,{2}{W},3.0,Creature — Dwarf Soldier,,1,3
Fragmentize,W,W,{W},1.0,Sorcery,,,
Gearshift Ace,W,W,{1}{W},2.0,Creature — Dwarf Pilot,First strike,2,1
Herald of the Fair,W,W,{2}{W},3.0,Creature — Human,,3,2
Master Trinketeer,W,W,{2}{W},3.0,Creature — Dwarf Artificer,,3,2
Propeller Pioneer,W,W,{3}{W},4.0,Creature — Human Artificer,"Fabricate, Flying",2,1
Refurbish,W,W,{3}{W},4.0,Sorcery,,,
Revoke Privileges,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Skyswirl Harrier,W,W,{4}{W},5.0,Creature — Bird,Flying,3,4
Tasseled Dromedary,W,W,{W},1.0,Creature — Camel,,0,4
Thriving Ibex,W,W,{3}{W},4.0,Creature — Goat,,2,4
Toolcraft Exemplar,W,W,{W},1.0,Creature — Dwarf Artificer,,1,1
Trusty Companion,W,W,{1}{W},2.0,Creature — Hyena,Vigilance,3,2
Visionary Augmenter,W,W,{2}{W}{W},4.0,Creature — Dwarf Artificer,Fabricate,2,1
Bastion Mastodon,W,,{5},5.0,Artifact Creature — Elephant,,4,5
Cogworker's Puzzleknot,W,,{2},2.0,Artifact,,,
Alabaster Kirin,W,W,{3}{W},4.0,Creature — Kirin,"Flying, Vigilance",2,3
Dazzling Ramparts,W,W,{4}{W},5.0,Creature — Wall,Defender,0,7
End Hostilities,W,W,{3}{W}{W},5.0,Sorcery,,,
Erase,W,W,{W},1.0,Instant,,,
Feat of Resistance,W,W,{1}{W},2.0,Instant,,,
Herald of Anafenza,W,W,{W},1.0,Creature — Human Soldier,Outlast,1,2
Jeskai Student,W,W,{1}{W},2.0,Creature — Human Monk,Prowess,1,3
Mardu Hordechief,W,W,{2}{W},3.0,Creature — Human Warrior,Raid,2,3
Master of Pearls,W,W,{1}{W},2.0,Creature — Human Monk,Morph,2,2
Rush of Battle,W,W,{3}{W},4.0,Sorcery,,,
Sage-Eye Harrier,W,W,{4}{W},5.0,Creature — Bird Warrior,"Flying, Morph",1,5
Salt Road Patrol,W,W,{3}{W},4.0,Creature — Human Scout,Outlast,2,5
Siegecraft,W,W,{3}{W},4.0,Enchantment — Aura,Enchant,,
Timely Hordemate,W,W,{3}{W},4.0,Creature — Human Warrior,Raid,3,2
Venerable Lammasu,W,W,{6}{W},7.0,Creature — Lammasu,Flying,5,4
War Behemoth,W,W,{5}{W},6.0,Creature — Beast,Morph,3,6
Watcher of the Roost,W,W,{2}{W},3.0,Creature — Bird Soldier,"Flying, Morph",2,1
Illustrious Wanderglyph,W,W,{4}{W},5.0,Artifact Creature — Golem,Ascend,2,2
Bronzebeak Foragers,W,W,{3}{W},4.0,Creature — Dinosaur,,3,4
Charismatic Conqueror,W,W,{1}{W},2.0,Creature — Vampire Soldier,Vigilance,2,2
Elenda's Hierophant,W,W,{2}{W},3.0,Creature — Vampire Cleric,Flying,1,1
From the Rubble,W,W,{4}{W}{W},6.0,Enchantment,,,
March of the Canonized,W,W,{X}{W}{W},2.0,Enchantment,,,
Redemption Choir,W,W,{2}{W}{W},4.0,Creature — Vampire Cleric,"Coven, Lifelink",3,3
Wedding Ring,W,W,{2}{W}{W},4.0,Artifact,,,
Bellowing Aegisaur,W,W,{5}{W},6.0,Creature — Dinosaur,Enrage,3,5
Kinjalli's Sunwing,W,W,{2}{W},3.0,Creature — Dinosaur,Flying,2,3
Majestic Heliopterus,W,W,{3}{W},4.0,Creature — Dinosaur,Flying,2,2
Martyr of Dusk,W,W,{1}{W},2.0,Creature — Vampire Soldier,,2,1
"Mavren Fein, Dusk Apostle",W,W,{2}{W},3.0,Legendary Creature — Vampire Cleric,,2,2
Radiant Destiny,W,W,{2}{W},3.0,Enchantment,Ascend,,
Temple Altisaur,W,W,{4}{W},5.0,Creature — Dinosaur,,3,4
Abuelo's Awakening,W,W,{X}{3}{W},4.0,Sorcery,,,
Acrobatic Leap,W,W,{W},1.0,Instant,,,
Adaptive Gemguard,W,W,{3}{W},4.0,Artifact Creature — Gnome,,3,3
Attentive Sunscribe,W,W,{1}{W},2.0,Artifact Creature — Gnome,Scry,2,2
Bat Colony,W,W,{2}{W},3.0,Enchantment,,,
Clay-Fired Bricks // Cosmium Kiln,W,W,{1}{W},2.0,Artifact,"Craft, Transform",,
Cosmium Blast,W,W,{1}{W},2.0,Instant,,,
Dauntless Dismantler,W,W,{1}{W},2.0,Creature — Human Artificer,,1,4
Deconstruction Hammer,W,W,{W},1.0,Artifact — Equipment,Equip,,
Dusk Rose Reliquary,W,W,{W},1.0,Artifact,Ward,,
Envoy of Okinec Ahau,W,W,{2}{W},3.0,Creature — Cat Advisor,,3,3
Fabrication Foundry,W,W,{1}{W},2.0,Artifact,,,
Family Reunion,W,W,{1}{W},2.0,Instant,,,
Get Lost,W,W,{1}{W},2.0,Instant,Explore,,
Glorifier of Suffering,W,W,{2}{W},3.0,Creature — Vampire Soldier,,3,2
Guardian of the Great Door,W,W,{W}{W},2.0,Creature — Angel,Flying,4,4
Helping Hand,W,W,{W},1.0,Sorcery,,,
Ironpaw Aspirant,W,W,{1}{W},2.0,Creature — Cat Warrior,,1,2
Kinjalli's Dawnrunner,W,W,{2}{W},3.0,Creature — Human Scout,"Double strike, Explore",1,1
Kutzil's Flanker,W,W,{2}{W},3.0,Creature — Cat Warrior,"Flash, Scry",3,1
Malamet War Scribe,W,W,{3}{W}{W},5.0,Creature — Cat Warrior,,4,3
Market Gnome,W,W,{W},1.0,Artifact Creature — Gnome,,0,3
Might of the Ancestors,W,W,{2}{W},3.0,Enchantment,,,
Miner's Guidewing,W,W,{W},1.0,Creature — Bird,"Explore, Flying, Vigilance",1,1
"Ojer Taq, Deepest Foundation // Temple of Civilization",W,W,{4}{W}{W},6.0,Legendary Creature — God,"Transform, Vigilance",6,6
Oltec Archaeologists,W,W,{4}{W},5.0,Creature — Human Artificer Scout,Scry,4,4
Oltec Cloud Guard,W,W,{3}{W},4.0,Creature — Human Soldier,Flying,3,2
Oteclan Landmark // Oteclan Levitator,W,W,{W},1.0,Artifact,"Craft, Scry, Transform",,
Petrify,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Quicksand Whirlpool,W,W,{5}{W},6.0,Instant,,,
Resplendent Angel,W,W,{1}{W}{W},3.0,Creature — Angel,Flying,3,3
Ruin-Lurker Bat,W,W,{W},1.0,Creature — Bat,"Flying, Lifelink, Scry",1,1
Sanguine Evangelist,W,W,{2}{W},3.0,Creature — Vampire Cleric,Battle Cry,2,1
Soaring Sandwing,W,W,{4}{W}{W},6.0,Creature — Dinosaur,"Cycling, Flying, Plainscycling",3,5
Spring-Loaded Sawblades // Bladewheel Chariot,W,W,{1}{W},2.0,Artifact,"Craft, Flash, Transform",,
Thousand Moons Crackshot,W,W,{1}{W},2.0,Creature — Human Soldier,,2,2
Thousand Moons Infantry,W,W,{2}{W},3.0,Creature — Human Soldier,,2,4
Thousand Moons Smithy // Barracks of the Thousand,W,W,{2}{W}{W},4.0,Legendary Artifact,Transform,,
Tinker's Tote,W,W,{2}{W},3.0,Artifact,,,
Unstable Glyphbridge // Sandswirl Wanderglyph,W,W,{3}{W}{W},5.0,Artifact,"Craft, Transform",,
Vanguard of the Rose,W,W,{1}{W},2.0,Creature — Vampire Knight,,3,1
Warden of the Inner Sky,W,W,{W},1.0,Creature — Human Soldier,Scry,1,2
Hidden Courtyard,W,,,0.0,Land — Cave,Discover,,
Cleanse,W,W,{2}{W}{W},4.0,Sorcery,,,
Clergy of the Holy Nimbus,W,W,{W},1.0,Creature — Human Cleric,,1,1
Divine Intervention,W,W,{6}{W}{W},8.0,Enchantment,,,
Enchanted Being,W,W,{1}{W}{W},3.0,Creature — Human,,2,2
Equinox,W,W,{W},1.0,Enchantment — Aura,Enchant,,
Glyph of Life,W,W,{W},1.0,Instant,,,
Great Defender,W,W,{W},1.0,Instant,,,
Great Wall,W,W,{2}{W},3.0,Enchantment,,,
Heaven's Gate,W,W,{W},1.0,Instant,,,
Infinite Authority,W,W,{W}{W}{W},3.0,Enchantment — Aura,Enchant,,
Lifeblood,W,W,{2}{W}{W},4.0,Enchantment,,,
Moat,W,W,{2}{W}{W},4.0,Enchantment,,,
Presence of the Master,W,W,{3}{W},4.0,Enchantment,,,
Rapid Fire,W,W,{3}{W},4.0,Instant,,,
Remove Enchantments,W,W,{W},1.0,Instant,,,
Righteous Avengers,W,W,{4}{W},5.0,Creature — Human Soldier,Plainswalk,3,1
Spiritual Sanctuary,W,W,{2}{W}{W},4.0,Enchantment,,,
Thunder Spirit,W,W,{1}{W}{W},3.0,Creature — Elemental Spirit,"First strike, Flying",2,2
Wall of Caltrops,W,W,{1}{W},2.0,Creature — Wall,Defender,2,1
Wall of Light,W,W,{2}{W},3.0,Creature — Wall,"Defender, Protection",1,5
Akroma's Devoted,W,W,{3}{W},4.0,Creature — Human Cleric,,2,4
Aven Redeemer,W,W,{3}{W},4.0,Creature — Bird Cleric,Flying,2,2
Aven Warhawk,W,W,{4}{W},5.0,Creature — Bird Soldier,"Amplify, Flying",2,2
Beacon of Destiny,W,W,{1}{W},2.0,Creature — Human Cleric,,1,3
Celestial Gatekeeper,W,W,{3}{W}{W},5.0,Creature — Bird Cleric,Flying,2,2
Cloudreach Cavalry,W,W,{1}{W},2.0,Creature — Human Soldier,,1,1
Daru Mender,W,W,{W},1.0,Creature — Human Cleric,Morph,1,1
Daru Sanctifier,W,W,{3}{W},4.0,Creature — Human Cleric,Morph,1,4
Daru Stinger,W,W,{3}{W},4.0,Creature — Soldier,Amplify,1,1
Defender of the Order,W,W,{3}{W},4.0,Creature — Human Cleric,Morph,2,4
Deftblade Elite,W,W,{W},1.0,Creature — Human Soldier,Provoke,1,1
Essence Sliver,W,W,{3}{W},4.0,Creature — Sliver,,3,3
Glowrider,W,W,{2}{W},3.0,Creature — Human Cleric,,2,1
Liege of the Axe,W,W,{3}{W},4.0,Creature — Human Soldier,"Morph, Vigilance",2,3
Lowland Tracker,W,W,{4}{W},5.0,Creature — Human Soldier,"First strike, Provoke",2,2
Planar Guide,W,W,{W},1.0,Creature — Human Cleric,,1,1
Plated Sliver,W,W,{W},1.0,Creature — Sliver,,1,1
Stoic Champion,W,W,{W}{W},2.0,Creature — Human Soldier,,2,2
Sunstrike Legionnaire,W,W,{1}{W},2.0,Creature — Human Soldier,,1,2
Swooping Talon,W,W,{4}{W}{W},6.0,Creature — Bird Soldier,"Flying, Provoke",2,6
Wall of Hope,W,W,{W},1.0,Creature — Wall,Defender,0,3
Ward Sliver,W,W,{4}{W},5.0,Creature — Sliver,,2,2
Whipgrass Entangler,W,W,{2}{W},3.0,Creature — Human Cleric,,1,3
Wingbeat Warrior,W,W,{2}{W},3.0,Creature — Bird Soldier Warrior,"Flying, Morph",2,1
Ajani Goldmane,W,W,{2}{W}{W},4.0,Legendary Planeswalker — Ajani,,,
Avian Changeling,W,W,{2}{W},3.0,Creature — Shapeshifter,"Changeling, Flying",2,2
"Brigid, Hero of Kinsbaile",W,W,{2}{W}{W},4.0,Legendary Creature — Kithkin Archer,First strike,2,3
Cenn's Heir,W,W,{1}{W},2.0,Creature — Kithkin Soldier,,1,1
Changeling Hero,W,W,{4}{W},5.0,Creature — Shapeshifter,"Champion, Changeling, Lifelink",4,4
Dawnfluke,W,W,{3}{W},4.0,Creature — Elemental,"Evoke, Flash",0,3
Entangling Trap,W,W,{1}{W},2.0,Enchantment,,,
Favor of the Mighty,W,W,{1}{W},2.0,Kindred Enchantment — Giant,,,
Goldmeadow Dodger,W,W,{W},1.0,Creature — Kithkin Rogue,,1,1
Goldmeadow Stalwart,W,W,{W},1.0,Creature — Kithkin Soldier,,2,2
Harpoon Sniper,W,W,{2}{W},3.0,Creature — Merfolk Archer,,2,2
Hillcomber Giant,W,W,{2}{W}{W},4.0,Creature — Giant Scout,Mountainwalk,3,3
Judge of Currents,W,W,{1}{W},2.0,Creature — Merfolk Wizard,,1,1
Kinsbaile Balloonist,W,W,{3}{W},4.0,Creature — Kithkin Soldier,Flying,2,2
Kithkin Greatheart,W,W,{1}{W},2.0,Creature — Kithkin Soldier,,2,1
Kithkin Harbinger,W,W,{2}{W},3.0,Creature — Kithkin Wizard,,1,3
Kithkin Healer,W,W,{2}{W},3.0,Creature — Kithkin Cleric,,2,2
Lairwatch Giant,W,W,{5}{W},6.0,Creature — Giant Warrior,,5,3
Militia's Pride,W,W,{1}{W},2.0,Kindred Enchantment — Kithkin,,,
Neck Snap,W,W,{3}{W},4.0,Instant,,,
Oaken Brawler,W,W,{3}{W},4.0,Creature — Treefolk Warrior,Clash,2,4
Purity,W,W,{3}{W}{W}{W},6.0,Creature — Elemental Incarnation,Flying,6,6
Sentry Oak,W,W,{4}{W},5.0,Creature — Treefolk Warrior,"Clash, Defender",3,5
Shields of Velis Vel,W,W,{W},1.0,Kindred Instant — Shapeshifter,Changeling,,
Soaring Hope,W,W,{4}{W},5.0,Enchantment — Aura,Enchant,,
Springjack Knight,W,W,{2}{W},3.0,Creature — Kithkin Knight,Clash,2,1
Summon the School,W,W,{3}{W},4.0,Kindred Sorcery — Merfolk,,,
Surge of Thoughtweft,W,W,{1}{W},2.0,Kindred Instant — Kithkin,,,
Thoughtweft Trio,W,W,{2}{W}{W},4.0,Creature — Kithkin Soldier,"Champion, First strike, Vigilance",5,5
Triclopean Sight,W,W,{1}{W},2.0,Enchantment — Aura,"Enchant, Flash",,
Veteran of the Depths,W,W,{3}{W},4.0,Creature — Merfolk Soldier,,2,2
Wellgabber Apothecary,W,W,{4}{W},5.0,Creature — Merfolk Cleric,,2,3
Wispmare,W,W,{2}{W},3.0,Creature — Elemental,"Evoke, Flying",1,3
Wizened Cenn,W,W,{W}{W},2.0,Creature — Kithkin Cleric,,2,2
Beregond of the Guard,W,W,{3}{W},4.0,Legendary Creature — Human Soldier,,3,3
Champions of Minas Tirith,W,W,{5}{W},6.0,Creature — Human Soldier,,4,6
Field-Tested Frying Pan,W,W,{2}{W},3.0,Artifact — Equipment,"Equip, Food",,
The Gaffer,W,W,{2}{W},3.0,Legendary Creature — Halfling Peasant,,2,3
"Gilraen, Dúnedain Protector",W,W,{2}{W},3.0,Legendary Creature — Human Noble,,2,3
Grey Host Reinforcements,W,W,{3}{W},4.0,Creature — Spirit Soldier,"Flying, Ward",1,1
"Gwaihir, Greatest of the Eagles",W,W,{4}{W},5.0,Legendary Creature — Bird Noble,Flying,5,5
Lossarnach Captain,W,W,{3}{W},4.0,Creature — Human Soldier,First strike,3,1
Of Herbs and Stewed Rabbit,W,W,{2}{W},3.0,Enchantment — Saga,Food,,
Visions of Glory,W,W,{4}{W},5.0,Sorcery,Flashback,,
Galadriel's Dismissal,W,W,{W},1.0,Instant,Kicker,,
"Rammas Echor, Ancient Shield",W,W,{3}{W},4.0,Legendary Artifact,,,
Courageous Resolve,W,W,{2}{W},3.0,Instant,Fateful hour,,
Soul's Attendant,W,W,{W},1.0,Creature — Human Cleric,,1,1
Banish from Edoras,W,W,{4}{W},5.0,Sorcery,,,
The Battle of Bywater,W,W,{1}{W}{W},3.0,Sorcery,Food,,
Bill the Pony,W,W,{3}{W},4.0,Legendary Creature — Horse,Food,1,4
"Boromir, Warden of the Tower",W,W,{2}{W},3.0,Legendary Creature — Human Soldier,Vigilance,3,3
Dawn of a New Age,W,W,{1}{W},2.0,Enchantment,,,
Dúnedain Blade,W,W,{1}{W},2.0,Artifact — Equipment,Equip,,
Eagles of the North,W,W,{5}{W},6.0,Creature — Bird Soldier,"Cycling, Flying, Plainscycling",3,3
Eastfarthing Farmer,W,W,{2}{W},3.0,Creature — Halfling Peasant,Food,2,3
East-Mark Cavalier,W,W,{1}{W},2.0,Creature — Human Knight,Vigilance,2,2
"Éowyn, Lady of Rohan",W,W,{2}{W},3.0,Legendary Creature — Human Noble,,2,4
Errand-Rider of Gondor,W,W,{2}{W},3.0,Creature — Human Soldier,,3,2
Escape from Orthanc,W,W,{W},1.0,Instant,,,
Esquire of the King,W,W,{W},1.0,Creature — Human Soldier,,1,1
"Faramir, Field Commander",W,W,{3}{W},4.0,Legendary Creature — Human Soldier,,3,3
Flowering of the White Tree,W,W,{W}{W},2.0,Legendary Enchantment,,,
Fog on the Barrow-Downs,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Forge Anew,W,W,{2}{W},3.0,Enchantment,,,
Gandalf the White,W,W,{3}{W}{W},5.0,Legendary Creature — Avatar Wizard,Flash,4,5
Hobbit's Sting,W,W,{1}{W},2.0,Instant,,,
"Landroval, Horizon Witness",W,W,{4}{W},5.0,Legendary Creature — Bird Noble,Flying,3,4
Lost to Legend,W,W,{W}{W},2.0,Instant,,,
Nimble Hobbit,W,W,{1}{W},2.0,Creature — Halfling Peasant,,1,3
"Now for Wrath, Now for Ruin!",W,W,{3}{W},4.0,Sorcery,,,
Protector of Gondor,W,W,{3}{W},4.0,Creature — Human Soldier,,3,3
Reprieve,W,W,{1}{W},2.0,Instant,,,
Rosie Cotton of South Lane,W,W,{2}{W},3.0,Legendary Creature — Halfling Peasant,Food,1,1
Samwise the Stouthearted,W,W,{1}{W},2.0,Legendary Creature — Halfling Peasant,Flash,2,1
Second Breakfast,W,W,{2}{W},3.0,Instant,Food,,
Shire Shirriff,W,W,{1}{W},2.0,Creature — Halfling Soldier,Vigilance,2,2
Slip On the Ring,W,W,{1}{W},2.0,Instant,,,
Soldier of the Grey Host,W,W,{3}{W},4.0,Creature — Spirit Soldier,"Flash, Flying",2,2
Stalwarts of Osgiliath,W,W,{4}{W},5.0,Creature — Human Soldier,,4,3
Tale of Tinúviel,W,W,{3}{W}{W},5.0,Enchantment — Saga,,,
Took Reaper,W,W,{1}{W},2.0,Creature — Halfling Peasant,,2,1
War of the Last Alliance,W,W,{3}{W},4.0,Enchantment — Saga,,,
Westfold Rider,W,W,{1}{W},2.0,Creature — Human Knight,,3,1
You Cannot Pass!,W,W,{W},1.0,Instant,,,
Minas Tirith,W,,,0.0,Legendary Land,,,
"Saradoc, Master of Buckland",W,W,{3}{W},4.0,Legendary Creature — Halfling Citizen,,2,4
"Frodo, Determined Hero",W,W,{1}{W},2.0,Legendary Creature — Halfling Warrior,,2,2
"Gandalf, White Rider",W,W,{3}{W},4.0,Legendary Creature — Avatar Wizard,"Scry, Vigilance",3,3
Eagle of Deliverance,W,W,{4}{W}{W},6.0,Creature — Bird Soldier,Flying,5,5
Armored Ascension,W,W,{3}{W},4.0,Enchantment — Aura,Enchant,,
Baneslayer Angel,W,W,{3}{W}{W},5.0,Creature — Angel,"First strike, Flying, Lifelink, Protection",5,5
Glorious Charge,W,W,{1}{W},2.0,Instant,,,
Griffin Sentinel,W,W,{2}{W},3.0,Creature — Griffin,"Flying, Vigilance",1,3
Guardian Seraph,W,W,{2}{W}{W},4.0,Creature — Angel,Flying,3,4
Honor of the Pure,W,W,{1}{W},2.0,Enchantment,,,
Indestructibility,W,W,{3}{W},4.0,Enchantment — Aura,Enchant,,
Lifelink,W,W,{W},1.0,Enchantment — Aura,Enchant,,
Palace Guard,W,W,{2}{W},3.0,Creature — Human Soldier,,1,4
Planar Cleansing,W,W,{3}{W}{W}{W},6.0,Sorcery,,,
Rhox Pikemaster,W,W,{2}{W}{W},4.0,Creature — Rhino Soldier,First strike,3,3
Siege Mastodon,W,W,{4}{W},5.0,Creature — Elephant,,3,5
Silence,W,W,{W},1.0,Instant,,,
Silvercoat Lion,W,W,{1}{W},2.0,Creature — Cat,,2,2
Undead Slayer,W,W,{2}{W},3.0,Creature — Human Cleric,,2,2
Wall of Faith,W,W,{3}{W},4.0,Creature — Wall,Defender,0,5
Cloud Crusader,W,W,{2}{W}{W},4.0,Creature — Human Knight,"First strike, Flying",2,3
Goldenglow Moth,W,W,{W},1.0,Creature — Insect,Flying,0,1
Leyline of Sanctity,W,W,{2}{W}{W},4.0,Enchantment,,,
Tireless Missionaries,W,W,{4}{W},5.0,Creature — Human Cleric,,2,3
Vengeful Archon,W,W,{4}{W}{W}{W},7.0,Creature — Archon,Flying,7,7
Arbalest Elite,W,W,{2}{W}{W},4.0,Creature — Human Archer,,2,3
Armored Warhorse,W,W,{W}{W},2.0,Creature — Horse,,2,3
Benalish Veteran,W,W,{2}{W},3.0,Creature — Human Soldier,,2,2
Gideon's Avenger,W,W,{1}{W}{W},3.0,Creature — Human Soldier,,2,2
Griffin Rider,W,W,{1}{W},2.0,Creature — Human Knight,,1,1
Guardians' Pledge,W,W,{1}{W}{W},3.0,Instant,,,
Peregrine Griffin,W,W,{4}{W},5.0,Creature — Griffin,"First strike, Flying",2,4
Personal Sanctuary,W,W,{2}{W},3.0,Enchantment,,,
Stonehorn Dignitary,W,W,{3}{W},4.0,Creature — Rhino Soldier,,1,4
Attended Knight,W,W,{2}{W},3.0,Creature — Human Knight,First strike,2,2
Battleflight Eagle,W,W,{4}{W},5.0,Creature — Bird,Flying,2,2
Guardian Lions,W,W,{4}{W},5.0,Creature — Cat,Vigilance,1,6
Healer of the Pride,W,W,{3}{W},4.0,Creature — Cat Cleric,,2,3
Knight of Glory,W,W,{1}{W},2.0,Creature — Human Knight,"Exalted, Protection",2,1
Serra Avenger,W,W,{W}{W},2.0,Creature — Angel,"Flying, Vigilance",3,3
Show of Valor,W,W,{1}{W},2.0,Instant,,,
Sublime Archangel,W,W,{2}{W}{W},4.0,Creature — Angel,"Exalted, Flying",4,3
Touch of the Eternal,W,W,{5}{W}{W},7.0,Enchantment,,,
War Falcon,W,W,{W},1.0,Creature — Bird,Flying,2,1
Warclamp Mastiff,W,W,{W},1.0,Creature — Dog,First strike,1,1
