name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
So Shiny,U,U,{2}{U},3.0,Enchantment — Aura,"Enchant, Scry",,
Specimen Collector,U,U,{4}{U},5.0,Creature — Vedalken Wizard,,2,1
Steelfin Whale,U,U,{5}{U},6.0,Creature — Whale,Affinity,3,4
Stitchwing Skaab,U,U,{3}{U},4.0,Creature — Zombie Horror,Flying,3,1
Svyelun of Sea and Sky,U,U,{1}{U}{U},3.0,Legendary Creature — Merfolk God,,3,4
"Alandra, Sky Dreamer",U,U,{2}{U}{U},4.0,Legendary Creature — Merfolk Wizard,,2,4
Biblioplex Kraken,U,U,{4}{U},5.0,Creature — Kraken,Scry,4,5
Hold for Questioning,U,U,{3}{U},4.0,Enchantment — Aura,"Enchant, Investigate",,
Launch Mishap,U,U,{2}{U},3.0,Instant,,,
Merfolk Pupil,U,U,{1}{U},2.0,Creature — Merfolk Wizard,,1,1
Pirated Copy,U,U,{4}{U},5.0,Creature — Shapeshifter Pirate,,0,0
Soul Read,U,U,{3}{U},4.0,Instant,,,
Synchronized Eviction,U,U,{4}{U},5.0,Instant,,,
"Kasmina, Enigmatic Mentor",U,U,{3}{U},4.0,Legendary Planeswalker — Kasmina,,,
Mirror Image,U,U,{2}{U},3.0,Creature — Shapeshifter,,0,0
Wizard Mentor,U,U,{2}{U},3.0,Creature — Human Wizard,,2,2
Aeronaut Tinkerer,U,U,{2}{U},3.0,Creature — Human Artificer,,2,3
Anchor to the Aether,U,U,{2}{U},3.0,Sorcery,Scry,,
Aquatic Incursion,U,U,{3}{U},4.0,Enchantment,,,
Avalanche Caller,U,U,{1}{U},2.0,Snow Creature — Human Wizard,,1,3
Aviation Pioneer,U,U,{2}{U},3.0,Creature — Human Artificer,,1,2
"Barrin, Tolarian Archmage",U,U,{1}{U}{U},3.0,Legendary Creature — Human Wizard,,2,2
Berg Strider,U,U,{4}{U},5.0,Snow Creature — Giant Wizard,,4,4
Bury in Books,U,U,{4}{U},5.0,Instant,,,
Chillerpillar,U,U,{3}{U},4.0,Snow Creature — Insect,Monstrosity,3,3
Chilling Trap,U,U,{U},1.0,Instant,,,
Crashing Tide,U,U,{2}{U},3.0,Sorcery,,,
Drownyard Explorers,U,U,{3}{U},4.0,Creature — Human Wizard,Investigate,2,4
Elite Instructor,U,U,{2}{U},3.0,Creature — Human Wizard,,2,2
Erdwal Illuminator,U,U,{1}{U},2.0,Creature — Spirit,"Flying, Investigate",1,3
Fallowsage,U,U,{3}{U},4.0,Creature — Merfolk Wizard,,2,2
Frostpeak Yeti,U,U,{3}{U},4.0,Snow Creature — Yeti,,3,3
Gearseeker Serpent,U,U,{5}{U}{U},7.0,Creature — Serpent,,5,6
Gearsmith Prodigy,U,U,{U},1.0,Creature — Human Artificer,,1,2
Glen Elendra Pranksters,U,U,{3}{U},4.0,Creature — Faerie Wizard,Flying,1,3
Icebind Pillar,U,U,{2}{U},3.0,Snow Artifact,,,
"Jace, Arcane Strategist",U,U,{4}{U}{U},6.0,Legendary Planeswalker — Jace,,,
Jace's Scrutiny,U,U,{1}{U},2.0,Instant,Investigate,,
Library Larcenist,U,U,{2}{U},3.0,Creature — Merfolk Rogue,,1,2
Littjara Kinseekers,U,U,{3}{U},4.0,Creature — Shapeshifter,"Changeling, Scry",2,4
Lookout's Dispersal,U,U,{2}{U},3.0,Instant,,,
Lumengrid Sentinel,U,U,{2}{U},3.0,Creature — Human Wizard,Flying,1,2
Military Intelligence,U,U,{1}{U},2.0,Enchantment,,,
Mistwalker,U,U,{2}{U},3.0,Creature — Shapeshifter,"Changeling, Flying",1,4
Moonfolk Puzzlemaker,U,U,{2}{U},3.0,Artifact Creature — Moonfolk Wizard,"Flying, Scry",1,4
Multiple Choice,U,U,{X}{U},1.0,Sorcery,Scry,,
No Escape,U,U,{2}{U},3.0,Instant,Scry,,
One With the Wind,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Oneirophage,U,U,{3}{U},4.0,Creature — Squid Illusion,Flying,1,2
Perilous Voyage,U,U,{1}{U},2.0,Instant,Scry,,
Pestermite,U,U,{2}{U},3.0,Creature — Faerie Rogue,"Flash, Flying",2,1
Pilfering Hawk,U,U,{1}{U},2.0,Snow Creature — Bird,Flying,1,2
Press for Answers,U,U,{1}{U},2.0,Sorcery,Investigate,,
River Sneak,U,U,{1}{U},2.0,Creature — Merfolk Warrior,,1,1
Seafloor Oracle,U,U,{2}{U}{U},4.0,Creature — Merfolk Wizard,,2,3
Sentinels of Glen Elendra,U,U,{3}{U},4.0,Creature — Faerie Soldier,"Flash, Flying",2,3
Shaper Apprentice,U,U,{1}{U},2.0,Creature — Merfolk Wizard,,2,1
Stonybrook Angler,U,U,{1}{U},2.0,Creature — Merfolk Wizard,,1,2
Storm Sculptor,U,U,{3}{U},4.0,Creature — Merfolk Wizard,,3,2
Teferi's Protege,U,U,{2}{U},3.0,Creature — Human Wizard,,2,3
"Tezzeret, Artifice Master",U,U,{3}{U}{U},5.0,Legendary Planeswalker — Tezzeret,,,
Tolarian Kraken,U,U,{4}{U}{U},6.0,Creature — Kraken,,4,6
Tolarian Sentinel,U,U,{3}{U},4.0,Creature — Human Spellshaper,Flying,1,3
Tome Anima,U,U,{3}{U},4.0,Creature — Spirit,,3,3
Triton Shorestalker,U,U,{U},1.0,Creature — Merfolk Rogue,,1,1
Undersea Invader,U,U,{4}{U}{U},6.0,Creature — Giant Rogue,Flash,5,6
Watertrap Weaver,U,U,{2}{U},3.0,Creature — Merfolk Wizard,,2,2
Wavebreak Hippocamp,U,U,{2}{U},3.0,Enchantment Creature — Horse Fish,,2,2
Weldfast Wingsmith,U,U,{3}{U},4.0,Creature — Human Artificer,,3,3
Winter's Rest,U,U,{1}{U},2.0,Snow Enchantment — Aura,Enchant,,
Delightful Discovery,U,U,{4}{U},5.0,Instant,Scry,,
Gilded Scuttler,U,U,{2}{U},3.0,Artifact Creature — Crab,,1,3
Phantasmal Shieldback,U,U,{U},1.0,Creature — Turtle Illusion,,1,3
"Cynette, Jelly Drover",U,U,{3}{U},4.0,Legendary Creature — Human Wizard,,2,2
"Neerdiv, Devious Diver",U,U,{2}{U},3.0,Legendary Creature — Merfolk Rogue,Mill,2,2
"Pol Jamaar, Illusionist",U,U,{4}{U}{U},6.0,Legendary Creature — Human Illusion Wizard,Flying,4,5
Run Ashore,U,U,{4}{U}{U},6.0,Instant,,,
Uncomfortable Chill,U,U,{2}{U},3.0,Instant,,,
Cavalier of Gales,U,U,{2}{U}{U}{U},5.0,Creature — Elemental Knight,"Flying, Scry",5,5
Chrome Prowler,U,U,{2}{U},3.0,Artifact Creature — Phyrexian Cat,Flash,3,2
Draugr Thought-Thief,U,U,{2}{U},3.0,Creature — Zombie Rogue,,3,2
Expedition Diviner,U,U,{3}{U},4.0,Creature — Merfolk Wizard,Flying,3,2
Expendable Lackey,U,U,{U},1.0,Creature — Human Citizen,,1,1
Experimental Aviator,U,U,{3}{U}{U},5.0,Creature — Human Artificer,Flying,0,3
Frost Trickster,U,U,{2}{U},3.0,Creature — Bird Wizard,Flying,2,2
Kapsho Kitefins,U,U,{4}{U}{U},6.0,Creature — Fish,Flying,3,3
Lord of the Unreal,U,U,{U}{U},2.0,Creature — Human Wizard,,2,2
Majestic Metamorphosis,U,U,{2}{U},3.0,Instant,,,
Malcator's Watcher,U,U,{1}{U},2.0,Artifact Creature — Phyrexian Drone,"Flying, Vigilance",1,1
Malfunction,U,U,{3}{U},4.0,Enchantment — Aura,Enchant,,
Moon-Circuit Hacker,U,U,{1}{U},2.0,Enchantment Creature — Human Ninja,Ninjutsu,2,1
Moonsnare Specialist,U,U,{3}{U},4.0,Creature — Human Ninja,Ninjutsu,2,2
"Mu Yanling, Sky Dancer",U,U,{1}{U}{U},3.0,Legendary Planeswalker — Yanling,,,
Naiad of Hidden Coves,U,U,{2}{U},3.0,Enchantment Creature — Nymph,,2,3
Network Disruptor,U,U,{U},1.0,Artifact Creature — Moonfolk Rogue,Flying,1,1
Omen of the Sea,U,U,{1}{U},2.0,Enchantment,"Flash, Scry",,
Prosperous Thief,U,U,{2}{U},3.0,Creature — Human Ninja,"Ninjutsu, Treasure",3,2
Shore Keeper,U,U,{U},1.0,Creature — Trilobite,,0,3
Sky-Eel School,U,U,{3}{U}{U},5.0,Creature — Fish,Flying,3,3
Slimebind,U,U,{1}{U},2.0,Enchantment — Aura,"Enchant, Flash",,
Smoke Shroud,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Starlit Mantle,U,U,{1}{U},2.0,Enchantment — Aura,"Enchant, Flash",,
Teferi's Ageless Insight,U,U,{2}{U}{U},4.0,Legendary Enchantment,,,
Tide Skimmer,U,U,{3}{U},4.0,Creature — Drake,Flying,2,3
Towering-Wave Mystic,U,U,{1}{U},2.0,Creature — Merfolk Wizard,Mill,2,1
Vexing Gull,U,U,{2}{U},3.0,Creature — Bird,"Flash, Flying",2,2
Waker of Waves,U,U,{5}{U}{U},7.0,Creature — Whale,,7,7
Wall of Lost Thoughts,U,U,{1}{U},2.0,Creature — Wall,"Defender, Mill",0,4
Whirlwind Denial,U,U,{2}{U},3.0,Instant,,,
Wind Strider,U,U,{4}{U},5.0,Creature — Merfolk Wizard,"Flash, Flying",3,3
Yarok's Wavecrasher,U,U,{3}{U},4.0,Creature — Elemental,,4,4
Archaeomender,U,U,{2}{U},3.0,Creature — Human Wizard,,2,3
Bruvac the Grandiloquent,U,U,{2}{U},3.0,Legendary Creature — Human Advisor,Mill,1,4
"Ormos, Archive Keeper",U,U,{4}{U}{U},6.0,Legendary Creature — Sphinx,Flying,5,5
Scholar of the Lost Trove,U,U,{5}{U}{U},7.0,Creature — Sphinx,Flying,5,5
Belltower Sphinx,U,U,{4}{U},5.0,Creature — Sphinx,"Flying, Mill",2,5
Curious Obsession,U,U,{U},1.0,Enchantment — Aura,Enchant,,
Departed Deckhand,U,U,{1}{U},2.0,Creature — Spirit Pirate,,2,2
Essence Flux,U,U,{U},1.0,Instant,,,
Narcolepsy,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Prescient Chimera,U,U,{3}{U}{U},5.0,Creature — Chimera,"Flying, Scry",3,4
Rattlechains,U,U,{1}{U},2.0,Creature — Spirit,"Flash, Flying",2,1
Rishadan Airship,U,U,{2}{U},3.0,Creature — Human Pirate,Flying,3,1
Sweep Away,U,U,{2}{U},3.0,Instant,,,
Thought Collapse,U,U,{1}{U}{U},3.0,Instant,Mill,,
Vedalken Archmage,U,U,{2}{U}{U},4.0,Creature — Vedalken Wizard,,0,2
Vedalken Entrancer,U,U,{3}{U},4.0,Creature — Vedalken Wizard,Mill,1,4
Voyage's End,U,U,{1}{U},2.0,Instant,Scry,,
Riptide Laboratory,U,,,0.0,Land,,,
Aerial Formation,U,U,{U},1.0,Instant,Strive,,
Battlefield Thaumaturge,U,U,{1}{U},2.0,Creature — Human Wizard,Heroic,2,1
Countermand,U,U,{2}{U}{U},4.0,Instant,Mill,,
Crystalline Nautilus,U,U,{2}{U},3.0,Enchantment Creature — Nautilus,Bestow,4,4
Dakra Mystic,U,U,{U},1.0,Creature — Merfolk Wizard,,1,1
Daring Thief,U,U,{2}{U},3.0,Creature — Human Rogue,Inspired,2,3
Font of Fortunes,U,U,{1}{U},2.0,Enchantment,,,
Godhunter Octopus,U,U,{5}{U},6.0,Creature — Octopus,,5,5
Hour of Need,U,U,{2}{U},3.0,Instant,Strive,,
Hubris,U,U,{1}{U},2.0,Instant,,,
Hypnotic Siren,U,U,{U},1.0,Enchantment Creature — Siren,"Bestow, Flying",1,1
Kiora's Dismissal,U,U,{U},1.0,Instant,Strive,,
Pin to the Earth,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Polymorphous Rush,U,U,{2}{U},3.0,Instant,Strive,,
Pull from the Deep,U,U,{2}{U}{U},4.0,Sorcery,,,
Riptide Chimera,U,U,{2}{U},3.0,Enchantment Creature — Chimera,Flying,3,4
Rise of Eagles,U,U,{4}{U}{U},6.0,Sorcery,Scry,,
Sage of Hours,U,U,{1}{U},2.0,Creature — Human Wizard,Heroic,1,1
Thassa's Devourer,U,U,{4}{U},5.0,Enchantment Creature — Elemental,"Constellation, Mill",2,6
Thassa's Ire,U,U,{U},1.0,Enchantment,,,
Triton Cavalry,U,U,{3}{U},4.0,Creature — Merfolk Soldier,Heroic,2,4
War-Wing Siren,U,U,{2}{U},3.0,Creature — Siren Soldier,"Flying, Heroic",1,3
Aven Fogbringer,U,U,{3}{U},4.0,Creature — Bird Wizard,Flying,2,1
Cephalid Inkshrouder,U,U,{2}{U},3.0,Creature — Octopus,,2,1
Defy Gravity,U,U,{U},1.0,Instant,Flashback,,
Envelop,U,U,{U},1.0,Instant,,,
Flash of Insight,U,U,{X}{1}{U},2.0,Instant,Flashback,,
Grip of Amnesia,U,U,{1}{U},2.0,Instant,,,
Hapless Researcher,U,U,{U},1.0,Creature — Human Wizard,,1,1
Laquatus's Disdain,U,U,{1}{U},2.0,Instant,,,
Lost in Thought,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Mental Note,U,U,{U},1.0,Instant,Mill,,
Mist of Stagnation,U,U,{3}{U}{U},5.0,Enchantment,,,
Spelljack,U,U,{3}{U}{U}{U},6.0,Instant,,,
Telekinetic Bonds,U,U,{2}{U}{U}{U},5.0,Enchantment,,,
Web of Inertia,U,U,{2}{U},3.0,Enchantment,,,
Wormfang Behemoth,U,U,{3}{U}{U},5.0,Creature — Nightmare Fish Beast,,5,5
Wormfang Crab,U,U,{3}{U},4.0,Creature — Nightmare Crab,,3,6
Wormfang Manta,U,U,{5}{U}{U},7.0,Creature — Nightmare Fish Beast,Flying,6,1
Wormfang Newt,U,U,{1}{U},2.0,Creature — Nightmare Salamander Beast,,2,2
Wormfang Turtle,U,U,{2}{U},3.0,Creature — Nightmare Turtle Beast,,2,4
Sage of the Beyond,U,U,{5}{U}{U},7.0,Creature — Spirit Giant,"Flying, Foretell",5,5
Spectral Deluge,U,U,{4}{U}{U},6.0,Sorcery,Foretell,,
Tales of the Ancestors,U,U,{3}{U},4.0,Sorcery,Foretell,,
"Alrund, God of the Cosmos // Hakka, Whispering Raven",U,U,{3}{U}{U},5.0,Legendary Creature — God,,1,1
"A-Alrund, God of the Cosmos // A-Hakka, Whispering Raven",U,U,{3}{U}{U},5.0,Legendary Creature — God,,1,1
Alrund's Epiphany,U,U,{5}{U}{U},7.0,Sorcery,Foretell,,
A-Alrund's Epiphany,U,U,{5}{U}{U},7.0,Sorcery,Foretell,,
Annul,U,U,{U},1.0,Instant,,,
Ascendant Spirit,U,U,{U},1.0,Snow Creature — Spirit,,1,1
Augury Raven,U,U,{3}{U},4.0,Creature — Bird,"Flying, Foretell",3,3
Behold the Multiverse,U,U,{3}{U},4.0,Instant,"Foretell, Scry",,
Bind the Monster,U,U,{U},1.0,Enchantment — Aura,Enchant,,
Brinebarrow Intruder,U,U,{U},1.0,Creature — Human Rogue,Flash,1,2
"Cosima, God of the Voyage // The Omenkeel",U,U,{2}{U},3.0,Legendary Creature — God,,2,4
Cosmos Charger,U,U,{3}{U},4.0,Creature — Horse Spirit,"Flash, Flying, Foretell",3,3
A-Cosmos Charger,U,U,{2}{U},3.0,Creature — Horse Spirit,"Flash, Flying, Foretell",3,2
Cyclone Summoner,U,U,{5}{U}{U},7.0,Creature — Giant Wizard,,7,7
Depart the Realm,U,U,{1}{U},2.0,Instant,Foretell,,
Frost Augur,U,U,{U},1.0,Snow Creature — Human Wizard,,1,2
Frostpyre Arcanist,U,U,{4}{U},5.0,Creature — Giant Wizard,,2,5
Giant's Amulet,U,U,{U},1.0,Artifact — Equipment,Equip,,
Glimpse the Cosmos,U,U,{1}{U},2.0,Sorcery,,,
Graven Lore,U,U,{3}{U}{U},5.0,Snow Instant,Scry,,
Icebreaker Kraken,U,U,{10}{U}{U},12.0,Snow Creature — Kraken,,8,8
Karfell Harbinger,U,U,{1}{U},2.0,Creature — Zombie Wizard,,1,3
Mists of Littjara,U,U,{1}{U},2.0,Enchantment — Aura,"Enchant, Flash",,
Mystic Reflection,U,U,{1}{U},2.0,Instant,Foretell,,
"Orvar, the All-Form",U,U,{3}{U},4.0,Legendary Creature — Shapeshifter,Changeling,3,3
Ravenform,U,U,{2}{U},3.0,Sorcery,Foretell,,
Rune of Flight,U,U,{1}{U},2.0,Enchantment — Aura Rune,Enchant,,
Saw It Coming,U,U,{1}{U}{U},3.0,Instant,Foretell,,
Surtland Elementalist,U,U,{5}{U}{U},7.0,Creature — Giant Wizard,,8,8
Absorb Identity,U,U,{1}{U},2.0,Instant,,,
Giant's Grasp,U,U,{2}{U}{U},4.0,Enchantment — Aura,Enchant,,
Aether Meltdown,U,U,{1}{U},2.0,Enchantment — Aura,"Enchant, Flash",,
Aether Theorist,U,U,{1}{U},2.0,Creature — Vedalken Rogue,Scry,1,3
Aethersquall Ancient,U,U,{5}{U}{U},7.0,Creature — Leviathan,Flying,6,6
Ceremonious Rejection,U,U,{U},1.0,Instant,,,
Confiscation Coup,U,U,{3}{U}{U},5.0,Sorcery,,,
Curio Vendor,U,U,{1}{U},2.0,Creature — Vedalken,,2,1
Disappearing Act,U,U,{1}{U}{U},3.0,Instant,,,
Era of Innovation,U,U,{1}{U},2.0,Enchantment,,,
Failed Inspection,U,U,{2}{U}{U},4.0,Instant,,,
Glimmer of Genius,U,U,{3}{U},4.0,Instant,Scry,,
Glint-Nest Crane,U,U,{1}{U},2.0,Creature — Bird,Flying,1,3
Hightide Hermit,U,U,{4}{U},5.0,Creature — Crab,Defender,4,4
Insidious Will,U,U,{2}{U}{U},4.0,Instant,,,
Janjeet Sentry,U,U,{2}{U},3.0,Creature — Vedalken Soldier,,2,3
Long-Finned Skywhale,U,U,{2}{U}{U},4.0,Creature — Whale,Flying,4,3
Minister of Inquiries,U,U,{U},1.0,Creature — Vedalken Advisor,Mill,1,2
Nimble Innovator,U,U,{3}{U},4.0,Creature — Vedalken Artificer,,2,2
Paradoxical Outcome,U,U,{3}{U},4.0,Instant,,,
Revolutionary Rebuff,U,U,{1}{U},2.0,Instant,,,
Select for Inspection,U,U,{U},1.0,Instant,Scry,,
Shrewd Negotiation,U,U,{4}{U},5.0,Sorcery,,,
Tezzeret's Ambition,U,U,{3}{U}{U},5.0,Sorcery,,,
Thriving Turtle,U,U,{U},1.0,Creature — Turtle,,0,3
Vedalken Blademaster,U,U,{2}{U},3.0,Creature — Vedalken Soldier,Prowess,2,3
Dukhara Peafowl,U,,{4},4.0,Artifact Creature — Bird,,2,4
Glassblower's Puzzleknot,U,,{2},2.0,Artifact,Scry,,
Blinding Spray,U,U,{4}{U},5.0,Instant,,,
Force Away,U,U,{1}{U},2.0,Instant,Ferocious,,
Glacial Stalker,U,U,{5}{U},6.0,Creature — Elemental,Morph,4,5
Icy Blast,U,U,{X}{U},1.0,Instant,Ferocious,,
Jeskai Windscout,U,U,{2}{U},3.0,Creature — Bird Scout,"Flying, Prowess",2,1
Mistfire Weaver,U,U,{3}{U},4.0,Creature — Djinn Wizard,"Flying, Morph",3,1
Monastery Flock,U,U,{2}{U},3.0,Creature — Bird,"Defender, Flying, Morph",0,5
Pearl Lake Ancient,U,U,{5}{U}{U},7.0,Creature — Leviathan,"Flash, Prowess",6,7
Quiet Contemplation,U,U,{2}{U},3.0,Enchantment,,,
Scion of Glaciers,U,U,{2}{U}{U},4.0,Creature — Elemental,,2,5
Set Adrift,U,U,{5}{U},6.0,Sorcery,Delve,,
Singing Bell Strike,U,U,{1}{U},2.0,Enchantment — Aura,Enchant,,
Stubborn Denial,U,U,{U},1.0,Instant,Ferocious,,
Taigam's Scheming,U,U,{1}{U},2.0,Sorcery,Surveil,,
Waterwhirl,U,U,{4}{U}{U},6.0,Instant,,,
Weave Fate,U,U,{3}{U},4.0,Instant,,,
Wetland Sambar,U,U,{1}{U},2.0,Creature — Elk,,2,1
Whirlwind Adept,U,U,{4}{U},5.0,Creature — Djinn Monk,"Hexproof, Prowess",4,2
The Indomitable,U,U,{2}{U}{U},4.0,Legendary Artifact — Vehicle,"Crew, Trample",6,6
Mist Dancer,U,U,{4}{U},5.0,Creature — Merfolk Wizard,"Encore, Flying",3,3
Ripples of Potential,U,U,{1}{U},2.0,Instant,Proliferate,,
Storm Fleet Negotiator,U,U,{2}{U},3.0,Creature — Siren Pirate,"Explore, Flying, Parley",2,2
Wave Goodbye,U,U,{2}{U}{U},4.0,Sorcery,,,
Benthic Biomancer,U,U,{U},1.0,Creature — Merfolk Wizard Mutant,Adapt,1,1
Coralhelm Commander,U,U,{U}{U},2.0,Creature — Merfolk Soldier,"Flying, Level Up",2,2
Deeproot Waters,U,U,{2}{U},3.0,Enchantment,,,
Herald of Secret Streams,U,U,{3}{U},4.0,Creature — Merfolk Warrior,,2,3
"Kopala, Warden of Waves",U,U,{1}{U}{U},3.0,Legendary Creature — Merfolk Wizard,,2,2
Sage of Fables,U,U,{2}{U},3.0,Creature — Merfolk Wizard,,2,2
Stonybrook Banneret,U,U,{1}{U},2.0,Creature — Merfolk Wizard,"Islandwalk, Landwalk",1,1
Surgespanner,U,U,{2}{U}{U},4.0,Creature — Merfolk Wizard,,2,2
"Thassa, God of the Sea",U,U,{2}{U},3.0,Legendary Enchantment Creature — God,"Indestructible, Scry",5,5
Thieving Skydiver,U,U,{1}{U},2.0,Creature — Merfolk Rogue,"Flying, Kicker",2,1
Timestream Navigator,U,U,{1}{U},2.0,Creature — Human Pirate Wizard,Ascend,1,1
Warkite Marauder,U,U,{1}{U},2.0,Creature — Human Pirate,Flying,2,1
"Akal Pakal, First Among Equals",U,U,{2}{U},3.0,Legendary Creature — Human Advisor,,1,5
Ancestral Reminiscence,U,U,{3}{U},4.0,Sorcery,,,
Brackish Blunder,U,U,{1}{U},2.0,Instant,Explore,,
Braided Net // Braided Quipu,U,U,{2}{U},3.0,Artifact,Craft,,
Cogwork Wrestler,U,U,{U},1.0,Artifact Creature — Gnome,Flash,1,2
Confounding Riddle,U,U,{2}{U},3.0,Instant,,,
Council of Echoes,U,U,{4}{U}{U},6.0,Creature — Spirit Advisor,"Descend, Flying",4,4
Deeproot Pilgrimage,U,U,{1}{U},2.0,Enchantment,,,
Didact Echo,U,U,{4}{U},5.0,Creature — Spirit Cleric,Descend,3,2
The Enigma Jewel // Locus of Enlightenment,U,U,{U},1.0,Legendary Artifact,"Craft, Transform",,
The Everflowing Well // The Myriad Pools,U,U,{2}{U},3.0,Legendary Artifact,"Descend, Mill, Transform",,
Frilled Cave-Wurm,U,U,{3}{U},4.0,Creature — Salamander Wurm,Descend,2,5
Hermitic Nautilus,U,U,{1}{U},2.0,Artifact Creature — Nautilus,Vigilance,1,4
Hurl into History,U,U,{3}{U}{U},5.0,Instant,Discover,,
Inverted Iceberg // Iceberg Titan,U,U,{1}{U},2.0,Artifact,"Craft, Mill, Transform",,
Kitesail Larcenist,U,U,{2}{U},3.0,Creature — Human Pirate,"Flying, Ward",2,3
Lodestone Needle // Guidestone Compass,U,U,{1}{U},2.0,Artifact,"Craft, Flash, Transform",,
"Malcolm, Alluring Scoundrel",U,U,{1}{U},2.0,Legendary Creature — Siren Pirate,"Flash, Flying",2,1
Marauding Brinefang,U,U,{5}{U}{U},7.0,Creature — Dinosaur,"Cycling, Islandcycling, Landcycling, Ward",6,7
Merfolk Cave-Diver,U,U,{2}{U},3.0,Creature — Merfolk Scout,Explore,2,4
Oaken Siren,U,U,{1}{U},2.0,Artifact Creature — Siren Pirate,"Flying, Vigilance",1,2
"Ojer Pakpatiq, Deepest Epoch // Temple of Cyclical Time",U,U,{2}{U}{U},4.0,Legendary Creature — God,"Flying, Transform",4,3
Orazca Puzzle-Door,U,U,{U},1.0,Artifact,,,
Out of Air,U,U,{2}{U}{U},4.0,Instant,,,
Pirate Hat,U,U,{1}{U},2.0,Artifact — Equipment,Equip,,
Relic's Roar,U,U,{U},1.0,Instant,,,
River Herald Scout,U,U,{1}{U},2.0,Creature — Merfolk Scout,Explore,1,2
Sage of Days,U,U,{2}{U},3.0,Creature — Human Wizard,,3,2
Shipwreck Sentry,U,U,{1}{U},2.0,Creature — Human Pirate,Defender,3,3
Sinuous Benthisaur,U,U,{5}{U},6.0,Creature — Dinosaur,,4,4
Song of Stupefaction,U,U,{1}{U},2.0,Enchantment — Aura,"Enchant, Fathomless descent, Mill",,
Spyglass Siren,U,U,{U},1.0,Creature — Siren Pirate,"Explore, Flying",1,1
Staunch Crewmate,U,U,{1}{U},2.0,Creature — Human Pirate,,2,1
Subterranean Schooner,U,U,{1}{U},2.0,Artifact — Vehicle,"Crew, Explore",3,4
Tishana's Tidebinder,U,U,{2}{U},3.0,Creature — Merfolk Wizard,Flash,3,2
Unlucky Drop,U,U,{3}{U},4.0,Instant,,,
Waterlogged Hulk // Watertight Gondola,U,U,{U},1.0,Artifact,"Craft, Mill, Transform",,
Waterwind Scout,U,U,{2}{U},3.0,Creature — Merfolk Scout,"Explore, Flying",2,2
Waylaying Pirates,U,U,{3}{U},4.0,Creature — Human Pirate,,3,3
Zoetic Glyph,U,U,{2}{U},3.0,Enchantment — Aura,"Discover, Enchant",,
Hidden Cataract,U,,,0.0,Land — Cave,Discover,,
Acid Rain,U,U,{3}{U},4.0,Sorcery,,,
Brine Hag,U,U,{2}{U}{U},4.0,Creature — Hag,,2,2
Devouring Deep,U,U,{2}{U},3.0,Creature — Fish,"Islandwalk, Landwalk",1,2
Dream Coat,U,U,{U},1.0,Enchantment — Aura,Enchant,,
Elder Spawn,U,U,{4}{U}{U}{U},7.0,Creature — Spawn,,6,6
Field of Dreams,U,U,{U},1.0,World Enchantment,,,
Glyph of Delusion,U,U,{U},1.0,Instant,,,
In the Eye of Chaos,U,U,{2}{U},3.0,World Enchantment,,,
Invoke Prejudice,U,U,{U}{U}{U}{U},4.0,Enchantment,,,
Land Equilibrium,U,U,{2}{U}{U},4.0,Enchantment,,,
Part Water,U,U,{X}{X}{U},1.0,Sorcery,,,
Psychic Purge,U,U,{U},1.0,Sorcery,,,
Reset,U,U,{U}{U},2.0,Instant,,,
Reverberation,U,U,{2}{U}{U},4.0,Instant,,,
Sea Kings' Blessing,U,U,{U},1.0,Instant,,,
Silhouette,U,U,{1}{U},2.0,Instant,,,
Spectral Cloak,U,U,{U}{U},2.0,Enchantment — Aura,Enchant,,
Telekinesis,U,U,{U}{U},2.0,Instant,,,
Undertow,U,U,{2}{U},3.0,Enchantment,,,
Venarian Gold,U,U,{X}{U}{U},2.0,Enchantment — Aura,Enchant,,
Tolaria,U,,,0.0,Legendary Land,,,
Aven Envoy,U,U,{U},1.0,Creature — Bird Soldier,Flying,0,2
Cephalid Pathmage,U,U,{2}{U},3.0,Creature — Octopus Wizard,,1,2
Covert Operative,U,U,{4}{U},5.0,Creature — Human Wizard,,3,2
Crookclaw Elder,U,U,{5}{U},6.0,Creature — Bird Wizard,Flying,3,2
Dermoplasm,U,U,{2}{U},3.0,Creature — Shapeshifter,"Flying, Morph",1,1
Gempalm Sorcerer,U,U,{2}{U},3.0,Creature — Human Wizard,Cycling,2,2
Keeneye Aven,U,U,{3}{U},4.0,Creature — Bird Soldier,"Cycling, Flying",2,3
Keeper of the Nine Gales,U,U,{2}{U},3.0,Creature — Bird Wizard,Flying,1,2
Master of the Veil,U,U,{2}{U}{U},4.0,Creature — Human Wizard,Morph,2,3
Mistform Seaswift,U,U,{3}{U},4.0,Creature — Illusion,"Flying, Morph",3,1
Mistform Sliver,U,U,{1}{U},2.0,Creature — Illusion Sliver,,1,1
Mistform Ultimus,U,U,{3}{U},4.0,Legendary Creature — Illusion,,3,3
Mistform Wakecaster,U,U,{4}{U},5.0,Creature — Illusion,Flying,2,3
