name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Junkyo Bell,None,,{4},4.0,Artifact,,,
Konda's Banner,None,,{2},2.0,Legendary Artifact — Equipment,Equip,,
Kusari-Gama,None,,{3},3.0,Artifact — Equipment,Equip,,
Long-Forgotten Gohei,None,,{3},3.0,Artifact,,,
Moonring Mirror,None,,{5},5.0,Artifact,,,
Nine-Ringed Bo,None,,{3},3.0,Artifact,,,
No-Dachi,None,,{2},2.0,Artifact — Equipment,Equip,,
"Oathkeeper, Takeno's Daisho",None,,{3},3.0,Legendary Artifact — Equipment,Equip,,
Reito Lantern,None,,{2},2.0,Artifact,,,
Shell of the Last Kappa,None,,{3},3.0,Legendary Artifact,,,
"Tatsumasa, the Dragon's Fang",None,,{6},6.0,Legendary Artifact — Equipment,Equip,,
"Tenza, Godo's Maul",None,,{3},3.0,Legendary Artifact — Equipment,Equip,,
Uba Mask,None,,{4},4.0,Artifact,,,
"Boseiju, Who Shelters All",None,,,0.0,Legendary Land,,,
Hall of the Bandit Lord,None,,,0.0,Legendary Land,,,
"Untaidake, the Cloud Keeper",None,,,0.0,Legendary Land,,,
Faceless One,None,,{5},5.0,Legendary Enchantment Creature — Background,Choose a background,3,3
Arcane Encyclopedia,None,,{3},3.0,Artifact,,,
Bronze Walrus,None,,{3},3.0,Artifact Creature — Walrus,Scry,2,2
Campfire,None,,{1},1.0,Artifact,,,
Chardalyn Dragon,None,,{6},6.0,Artifact Creature — Dragon,Flying,4,4
Cloak of the Bat,None,,{2},2.0,Artifact — Equipment,Equip,,
Clockwork Fox,None,,{3},3.0,Artifact Creature — Fox,,3,2
Decanter of Endless Water,None,,{3},3.0,Artifact,,,
Dire Mimic,None,,{2},2.0,Artifact — Treasure,Flash,,
Drillworks Mole,None,,{1},1.0,Artifact Creature — Mole,,1,1
Dungeoneer's Pack,None,,{3},3.0,Artifact,Treasure,,
Fraying Line,None,,{4},4.0,Artifact,,,
Gate Colossus,None,,{8},8.0,Artifact Creature — Construct,,8,8
Iron Mastiff,None,,{4},4.0,Artifact Creature — Dog,,4,4
Lantern of Revealing,None,,{3},3.0,Artifact,,,
Manifold Key,None,,{1},1.0,Artifact,,,
Marching Duodrone,None,,{2},2.0,Artifact Creature — Construct,Treasure,2,2
Marut,None,,{8},8.0,Artifact Creature — Construct,"Trample, Treasure",7,7
Mighty Servant of Leuk-o,None,,{3},3.0,Artifact — Vehicle,"Crew, Trample, Ward",6,6
Mirror of Life Trapping,None,,{4},4.0,Artifact,,,
Nautiloid Ship,None,,{4},4.0,Artifact — Vehicle,"Crew, Flying",5,5
Navigation Orb,None,,{3},3.0,Artifact,,,
Nimblewright Schematic,None,,{2},2.0,Artifact,,,
Noble's Purse,None,,{2},2.0,Artifact,Treasure,,
Patriar's Seal,None,,{3},3.0,Artifact,,,
Prized Statue,None,,{2},2.0,Artifact,Treasure,,
Rug of Smothering,None,,{3},3.0,Artifact Creature — Construct,Flying,1,3
Stonespeaker Crystal,None,,{4},4.0,Artifact,,,
Trailblazer's Torch,None,,{4},4.0,Artifact — Equipment,Equip,,
Vexing Puzzlebox,None,,{3},3.0,Artifact,,,
Baldur's Gate,None,,,0.0,Legendary Land — Gate,,,
Basilisk Gate,None,,,0.0,Land — Gate,,,
Gond Gate,None,,,0.0,Land — Gate,,,
Heap Gate,None,,,0.0,Land — Gate,Treasure,,
Reflecting Pool,None,,,0.0,Land,,,
Multiclass Baldric,None,,{1},1.0,Artifact — Equipment,Equip,,
Sarevok's Tome,None,,{4},4.0,Artifact,,,
Mindcrank,None,,{2},2.0,Artifact,Mill,,
Stuffy Doll,None,,{5},5.0,Artifact Creature — Construct,Indestructible,0,1
Mutavault,None,,,0.0,Land,,,
Terrain Generator,None,,,0.0,Land,,,
War Room,None,,,0.0,Land,,,
Scroll Rack,None,,{2},2.0,Artifact,,,
Triskelavus,None,,{7},7.0,Artifact Creature — Construct,Flying,1,1
Ral's Vanguard,None,,,0.0,Vanguard,,,
Chronobot,None,,{2},2.0,Artifact Creature — Construct,,2,2
Lantern of Undersight,None,,{1},1.0,Artifact,,,
Mirrored Lotus,None,,{0},0.0,Artifact,,,
Pithing Spyglass,None,,{2},2.0,Artifact,,,
Puresteel Angel,None,,{8},8.0,Artifact Creature — Angel,"Flying, Indestructible",4,4
Unicycle,None,,{2},2.0,Artifact — Equipment Vehicle,"Crew, Equip, First strike, Haste",3,1
Weaponized Scrap,None,,{4},4.0,Artifact Creature — Construct,,6,6
Barry's Land,None,,,0.0,Basic Land — Cloud,,,
Gold Mine,None,,,0.0,Land,Legacy,,
Rift,None,,,0.0,Legendary Land,,,
Waste Land,None,,,0.0,Land,,,
Acorn Catapult,None,,{4},4.0,Artifact,,,
Champion's Helm,None,,{3},3.0,Artifact — Equipment,Equip,,
The Prismatic Piper,None,,{5},5.0,Legendary Creature — Shapeshifter,Partner,3,3
"Kozilek, the Great Distortion",None,,{8}{C}{C},10.0,Legendary Creature — Eldrazi,Menace,12,12
Pathrazer of Ulamog,None,,{11},11.0,Creature — Eldrazi,Annihilator,9,9
Ulamog's Crusher,None,,{8},8.0,Creature — Eldrazi,Annihilator,8,8
Brass Knuckles,None,,{4},4.0,Artifact — Equipment,Equip,,
Extraplanar Lens,None,,{3},3.0,Artifact,Imprint,,
Forebear's Blade,None,,{3},3.0,Artifact — Equipment,Equip,,
Haunted Cloak,None,,{3},3.0,Artifact — Equipment,Equip,,
Heart-Piercer Bow,None,,{2},2.0,Artifact — Equipment,Equip,,
The Immortal Sun,None,,{6},6.0,Legendary Artifact,,,
Jeweled Lotus,None,,{0},0.0,Artifact,,,
Letter of Acceptance,None,,{3},3.0,Artifact,,,
Staunch Throneguard,None,,{5},5.0,Artifact Creature — Construct,Vigilance,2,5
Vial of Dragonfire,None,,{2},2.0,Artifact,,,
Vulshok Battlegear,None,,{3},3.0,Artifact — Equipment,Equip,,
"Zhulodok, Void Gorger",None,,{5}{C},6.0,Legendary Creature — Eldrazi,,7,4
"Omarthis, Ghostfire Initiate",None,,{X}{X},0.0,Legendary Creature — Spirit Snake,Manifest,0,0
Abstruse Archaic,None,,{4},4.0,Creature — Avatar,Vigilance,3,4
Calamity of the Titans,None,,{4}{C}{C},6.0,Sorcery,,,
Desecrate Reality,None,,{7},7.0,Instant,Adamant,,
Flayer of Loyalties,None,,{8}{C}{C},10.0,Creature — Eldrazi,"Annihilator, Trample",10,10
Rise of the Eldrazi,None,,{9}{C}{C}{C},12.0,Sorcery,,,
Skittering Cicada,None,,{3},3.0,Creature — Insect,Flash,2,2
Ugin's Mastery,None,,{4},4.0,Enchantment,Manifest,,
Darksteel Monolith,None,,{8},8.0,Artifact,Indestructible,,
All Is Dust,None,,{7},7.0,Kindred Sorcery — Eldrazi,,,
Endbringer,None,,{5}{C},6.0,Creature — Eldrazi,,5,5
It That Betrays,None,,{12},12.0,Creature — Eldrazi,Annihilator,11,11
Matter Reshaper,None,,{2}{C},3.0,Creature — Eldrazi,,3,2
Not of This World,None,,{7},7.0,Kindred Instant — Eldrazi,,,
Spatial Contortion,None,,{1}{C},2.0,Instant,,,
"Ugin, the Ineffable",None,,{6},6.0,Legendary Planeswalker — Ugin,,,
Warping Wail,None,,{1}{C},2.0,Instant,,,
The Chain Veil,None,,{4},4.0,Legendary Artifact,,,
Crashing Drawbridge,None,,{2},2.0,Artifact Creature — Wall,Defender,0,4
Fireshrieker,None,,{3},3.0,Artifact — Equipment,Equip,,
Forsaken Monument,None,,{5},5.0,Legendary Artifact,,,
Hangarback Walker,None,,{X}{X},0.0,Artifact Creature — Construct,,0,0
Investigator's Journal,None,,{2},2.0,Artifact — Clue,,,
Kaldra Compleat,None,,{7},7.0,Legendary Artifact — Equipment,"Equip, Indestructible, Living weapon",,
Myriad Construct,None,,{4},4.0,Artifact Creature — Construct,Kicker,4,4
Phyrexian Triniform,None,,{9},9.0,Artifact Creature — Phyrexian Golem,Encore,9,9
Pillar of Origins,None,,{2},2.0,Artifact,,,
Stonecoil Serpent,None,,{X},0.0,Artifact Creature — Snake,"Protection, Reach, Trample",0,0
Suspicious Bookcase,None,,{2},2.0,Artifact Creature — Wall,Defender,0,4
Transmogrifying Wand,None,,{3},3.0,Artifact,,,
Vanquisher's Banner,None,,{5},5.0,Artifact,,,
Arch of Orazca,None,,,0.0,Land,Ascend,,
Bonders' Enclave,None,,,0.0,Land,,,
Eldrazi Temple,None,,,0.0,Land,,,
Guildless Commons,None,,,0.0,Land,,,
Interplanar Beacon,None,,,0.0,Land,,,
Karn's Bastion,None,,,0.0,Land,Proliferate,,
Mirrorpool,None,,,0.0,Land,,,
Mobilized District,None,,,0.0,Land,,,
Ruins of Oran-Rief,None,,,0.0,Land,,,
Sea Gate Wreckage,None,,,0.0,Land,,,
Secluded Courtyard,None,,,0.0,Land,,,
Tomb of the Spirit Dragon,None,,,0.0,Land,,,
Tyrite Sanctum,None,,,0.0,Land,,,
Wastes,None,,,0.0,Basic Land,,,
Amorphous Axe,None,,{2},2.0,Artifact — Equipment,Equip,,
Armory of Iroas,None,,{2},2.0,Artifact — Equipment,Equip,,
Bladegriff Prototype,None,,{5},5.0,Artifact Creature — Griffin,Flying,3,2
Codex Shredder,None,,{1},1.0,Artifact,Mill,,
Commander's Plate,None,,{1},1.0,Artifact — Equipment,Equip,,
Filigree Familiar,None,,{3},3.0,Artifact Creature — Fox,,2,2
Horizon Stone,None,,{5},5.0,Artifact,,,
Howling Golem,None,,{3},3.0,Artifact Creature — Golem,,2,3
Ingenuity Engine,None,,{7},7.0,Artifact,Cascade,,
Lumengrid Gargoyle,None,,{6},6.0,Artifact Creature — Gargoyle,Flying,4,4
Maelstrom Colossus,None,,{8},8.0,Artifact Creature — Golem,Cascade,7,7
Mindless Automaton,None,,{4},4.0,Artifact Creature — Construct,,0,0
Pennon Blade,None,,{3},3.0,Artifact — Equipment,Equip,,
Pirate's Cutlass,None,,{3},3.0,Artifact — Equipment,Equip,,
Rings of Brighthearth,None,,{3},3.0,Artifact,,,
Workshop Assistant,None,,{3},3.0,Artifact Creature — Construct,,1,2
Bonesplitter,None,,{1},1.0,Artifact — Equipment,Equip,,
Brass Squire,None,,{3},3.0,Artifact Creature — Myr,,1,3
Mask of Avacyn,None,,{2},2.0,Artifact — Equipment,Equip,,
Ring of Thune,None,,{2},2.0,Artifact — Equipment,Equip,,
Ring of Valkas,None,,{2},2.0,Artifact — Equipment,Equip,,
Encroaching Wastes,None,,,0.0,Land,,,
Mana Confluence,None,,,0.0,Land,,,
Echoing Boon,None,,,0.0,Conspiracy,Hidden agenda,,
Emissary's Ploy,None,,,0.0,Conspiracy,,,
Hold the Perimeter,None,,,0.0,Conspiracy,,,
Hymn of the Wilds,None,,,0.0,Conspiracy,,,
Sovereign's Realm,None,,,0.0,Conspiracy,,,
Summoner's Bond,None,,,0.0,Conspiracy,Double agenda,,
Weight Advantage,None,,,0.0,Conspiracy,,,
Spy Kit,None,,{2},2.0,Artifact — Equipment,Equip,,
Throne of the High City,None,,,0.0,Land,,,
Bronze Sable,None,,{2},2.0,Artifact Creature — Sable,,2,1
Hedron Matrix,None,,{4},4.0,Artifact — Equipment,Equip,,
Horn of Greed,None,,{3},3.0,Artifact,,,
Kitesail,None,,{2},2.0,Artifact — Equipment,Equip,,
Opaline Unicorn,None,,{3},3.0,Artifact Creature — Unicorn,,1,2
Runed Servitor,None,,{2},2.0,Artifact Creature — Construct,,2,2
Dread Statuary,None,,,0.0,Land,,,
Shimmering Grotto,None,,,0.0,Land,,,
Advantageous Proclamation,None,,,0.0,Conspiracy,,,
Backup Plan,None,,,0.0,Conspiracy,,,
Brago's Favor,None,,,0.0,Conspiracy,Hidden agenda,,
Double Stroke,None,,,0.0,Conspiracy,Hidden agenda,,
Immediate Action,None,,,0.0,Conspiracy,Hidden agenda,,
Iterative Analysis,None,,,0.0,Conspiracy,Hidden agenda,,
Muzzio's Preparations,None,,,0.0,Conspiracy,Hidden agenda,,
Power Play,None,,,0.0,Conspiracy,,,
Secret Summoning,None,,,0.0,Conspiracy,Hidden agenda,,
Secrets of Paradise,None,,,0.0,Conspiracy,Hidden agenda,,
Sentinel Dispatch,None,,,0.0,Conspiracy,,,
Unexpected Potential,None,,,0.0,Conspiracy,Hidden agenda,,
Worldknit,None,,,0.0,Conspiracy,,,
Aether Searcher,None,,{7},7.0,Artifact Creature — Construct,,6,4
Agent of Acquisitions,None,,{2},2.0,Artifact Creature — Construct,,2,1
Canal Dredger,None,,{4},4.0,Artifact Creature — Construct,,1,5
Coercive Portal,None,,{4},4.0,Artifact,Will of the council,,
Cogwork Grinder,None,,{6},6.0,Artifact Creature — Construct,,0,0
Cogwork Librarian,None,,{4},4.0,Artifact Creature — Construct,,3,3
Cogwork Spy,None,,{3},3.0,Artifact Creature — Bird Construct,Flying,2,1
Cogwork Tracker,None,,{4},4.0,Artifact Creature — Dog Construct,,4,4
Deal Broker,None,,{3},3.0,Artifact Creature — Construct,,2,3
Lore Seeker,None,,{2},2.0,Artifact Creature — Construct,,2,2
Lurking Automaton,None,,{5},5.0,Artifact Creature — Construct,,0,0
Whispergear Sneak,None,,{1},1.0,Artifact Creature — Construct,,1,1
"Paliano, the High City",None,,,0.0,Legendary Land,,,
Deathrender,None,,{4},4.0,Artifact — Equipment,Equip,,
Galvanic Juggernaut,None,,{4},4.0,Artifact Creature — Juggernaut,,5,5
Warmonger's Chariot,None,,{2},2.0,Artifact — Equipment,Equip,,
Mirrodin's Core,None,,,0.0,Land,,,
Font of Mythos,None,,{4},4.0,Artifact,,,
Mana Cylix,None,,{1},1.0,Artifact,,,
Manaforce Mace,None,,{4},4.0,Artifact — Equipment,"Domain, Equip",,
Ancient Ziggurat,None,,,0.0,Land,,,
Unstable Frontier,None,,,0.0,Land,,,
Jester's Scepter,None,,{3},3.0,Artifact,,,
Phyrexian Ironfoot,None,,{3},3.0,Snow Artifact Creature — Phyrexian Construct,,3,4
Phyrexian Snowcrusher,None,,{6},6.0,Snow Artifact Creature — Phyrexian Juggernaut,,6,5
Phyrexian Soulgorger,None,,{3},3.0,Snow Artifact Creature — Phyrexian Construct,Cumulative upkeep,8,8
Mouth of Ronom,None,,,0.0,Snow Land,,,
Scrying Sheets,None,,,0.0,Snow Land,,,
Arcum's Weathervane,None,,{2},2.0,Artifact,,,
Whalebone Glider,None,,{2},2.0,Artifact,,,
Phyrexian Ornithopter,None,,{1},1.0,Artifact Creature — Thopter,"Flying, Toxic",0,2
Common Curve Filler,None,,,0.0,Creature — Shapeshifter,,*,*
The Forgotten Place,None,,,0.0,Land — Locus Sphere,,,
Unknown Event Shores,None,,,0.0,Land,,,
"Cinnamon, Seasoned Steed",None,,{1},1.0,Legendary Artifact Creature — Food Horse,,1,1
Banned Eldraine Card,None,,{1},1.0,Sorcery,,,
Command From the Shadows,None,,,0.0,Conspiracy,,,
"Enolc, Perfect Clone",None,,,0.0,Legendary Creature — Shapeshifter,Partner,*,*
Guild Pact,None,,{0},0.0,Instant,,,
The Belligerent and Useless Island,None,,,0.0,Legendary Artifact Land — Vehicle Island,Crew,2,2
Black Tulip,None,,{0},0.0,Artifact,,,
That Which Was Compleated,None,,{8}{C/P}{C/P},10.0,Artifact Creature — Eldrazi Phyrexian Processor,Ward,10,10
Mana Conference,None,,,0.0,Land,,,
Urza's Hot Dog Stand,None,,,0.0,Artifact Land — Urza's Vehicle,"Food, Hexproof, Hexproof from, Treasure",3,3
City Hall,None,,,0.0,Plane — Chicago,Treasure,,
Leisure Bicycle,None,,{2},2.0,Artifact — Vehicle,"Crew, Cycling, Explore",2,1
Your Mana Rock,None,,{2},2.0,Artifact,,,
Goblin Savant,None,,{2},2.0,Artifact Creature — Goblin Wizard,,2,1
Huge Truck,None,,{2},2.0,Artifact — Vehicle,"Beeeeeeep, Beeeeeeep, Beeeeeeep, Crew",3,3
Jitte and Divining Top,None,,{2},2.0,Legendary Artifact — Equipment,Equip,,
Spice Rack,None,,{2},2.0,Artifact,Cycling,,
Playtest Wish,None,,{2},2.0,Sorcery,,,
Cat Oven,None,,{1},1.0,Artifact,Food,,
Deep Dish Pizza,None,,,0.0,Artifact — Food,Suspend,,
Magic Designer,None,,{2},2.0,Creature — Human Gamer,,2,2
Pin Trading,None,,,0.0,Phenomenon,,,
Unicycling Automaton,None,,{3},3.0,Creature — Construct,"Basic landcycling, Cycling, Landcycling",3,2
Artifact Unknown Shores,None,,,0.0,Artifact Land,,,
Command Mine,None,,,0.0,Land,,,
Bob the Claymore,None,,{3},3.0,Legendary Artifact — Equipment,Equip,,
Luxior and Shadowspear,None,,{2},2.0,Legendary Artifact — Equipment,,,
Manakin and Millikin,None,,{3},3.0,Artifact Creature — Construct,Mill,1,2
Phyrexian Incubator,None,,{5},5.0,Artifact,Incubate,,
Bag of Stroopwafels,None,,{3},3.0,Artifact — Food,,,
Famous Museum,None,,{3},3.0,Artifact,,,
Interrogation Robot,None,,{3},3.0,Artifact Creature — Construct,,2,2
Sagrada Familiar,None,,{3},3.0,Artifact Creature — Wall,"Defender, Reach",0,5
Segovian Sword,None,,{3},3.0,Artifact — Equipment,Equip,,
Shy Town,None,,,0.0,Plane — Chicago,,,
Command Power Plant,None,,,0.0,Land,,,
Artist Alley,None,,,0.0,Plane — MagicCon,,,
Glorious Dragon-Kin,None,,{7},7.0,Artifact Creature — Dragon,Flying,6,6
Oilskelion,None,,{5},5.0,Creature — Construct,,4,4
Mysterious Confluence,None,,{5},5.0,Instant,,,
The Companion of the Wilds,None,,{5},5.0,Legendary Creature — Beast Noble,"Food, Role token",3,3
Your Favorite Character,None,,{5},5.0,Legendary Creature — Shapeshifter,,4,4
Compleated Clone Shell,None,,{5},5.0,Artifact Creature — Phyrexian Shapeshifter,Imprint,3,3
Guilded Lotus,None,,{5},5.0,Artifact,,,
Power Level Analyzer,None,,{3},3.0,Artifact Creature — Construct,,0,0
Sky Deck,None,,,0.0,Plane — Chicago,,,
Karlov's Crossbow,None,,{5},5.0,Artifact — Equipment,"Equip, Forecast",,
Sojourner's Enforcermite,None,,{6},6.0,Artifact Creature — Frog Myr Salamander,Affinity,6,6
Platinum Persecutor,None,,{5},5.0,Artifact Creature — Angel Demon,Flying,5,5
Soul of Mirrodin,None,,{6},6.0,Artifact Creature — Spirit,Trample,6,6
Sword of Fire and Ice and War and Peace,None,,{6},6.0,Artifact — Equipment,Equip,,
Sharp Eraser,None,,{6},6.0,Artifact,,,
Who's That Praetor?,None,,{6},6.0,Sorcery,,,
Fear of the Unknown,None,,{6},0.0,Enchantment Creature — Nightmare,Trample,6,6
Gingerbehemoth,None,,{6},6.0,Artifact Creature — Food Golem,"Trample, Vigilance",6,6
Sawtooth Avenger,None,,{5},5.0,Artifact Creature — Golem Construct,,0,0
Black Lotus Lounge,None,,,0.0,Plane — MagicCon,,,
Battle Myrsphere,None,,{7},7.0,Artifact Creature — Phyrexian Myr,,4,7
Chancellor of the Mulligan,None,,{7},7.0,Artifact Creature — Phyrexian Construct,Menace,7,7
Call Up Emrakul to Help,None,,{7},7.0,Instant,Kicker,,
Windmill Slam,None,,{7},7.0,Sorcery,Miracle,,
The Battle of Dragon Brothers // Fate Reforged,None,,{7},7.0,Battle — Siege,"Manifest, Transform",,
Pin Collector's Booth,None,,,0.0,Plane — MagicCon,,,
The Windy City,None,,,0.0,Plane — Chicago,,,
The Bean,None,,,0.0,Plane — Chicago,,,
Unknown Event,None,,,0.0,Phenomenon,,,
Toe-Breaking Helmet,None,,{1},1.0,Artifact — Equipment,Equip,,
Mindslaver Toolkit,None,,{0},0.0,Artifact,,,
Mox Poison,None,,{0},0.0,Artifact,,,
Awoken Nephilim,None,,,0.0,Legendary Creature — Nephilim,,*,*
Original Skullclamp,None,,{1},1.0,Artifact — Equipment,Equip,,
Melira's Snacks,None,,{2},2.0,Artifact — Food,,,
Guildmark,None,,{2},2.0,Artifact,,,
Trampled Lotus,None,,{2},2.0,Artifact,,,
Sort of _____ and _____,None,,{3},3.0,Artifact — Equipment,Equip,,
Event Horizon,None,,,0.0,Plane — Blind Eternities,,,
Stroopwafel Cafe,None,,,0.0,Plane — Amsterdam,,,
Shrinking Plane,None,,,0.0,Plane — Foldaria,,,
Windmill Farm,None,,,0.0,Plane — Amsterdam,,,
Royal Booster,None,,,0.0,Phenomenon,,,
Bicycle Rack,None,,,0.0,Plane — Amsterdam,,,
Potatoes,None,,{0},0.0,Artifact — Food,"Boil, Food, Mash, Stew",,
Simic Slaw,None,,{2},2.0,Artifact — Food Clue,,,
The Celestus,None,,{3},3.0,Legendary Artifact,,,
Crossroads Candleguide,None,,{4},4.0,Artifact Creature — Scarecrow,,3,4
Jack-o'-Lantern,None,,{1},1.0,Artifact,,,
Moonsilver Key,None,,{2},2.0,Artifact,,,
Mystic Skull // Mystic Monstrosity,None,,{2},2.0,Artifact,Transform,,
Silver Bolt,None,,{1},1.0,Artifact,,,
Stuffed Bear,None,,{2},2.0,Artifact,,,
Field of Ruin,None,,,0.0,Land,,,
Blood Servitor,None,,{3},3.0,Artifact Creature — Construct,,2,2
Boarded Window,None,,{3},3.0,Artifact,,,
Ceremonial Knife,None,,{1},1.0,Artifact — Equipment,Equip,,
Dollhouse of Horrors,None,,{5},5.0,Artifact,,,
Foreboding Statue // Forsaken Thresher,None,,{3},3.0,Artifact Creature — Construct,Transform,1,2
Honored Heirloom,None,,{3},3.0,Artifact,,,
Lantern of the Lost,None,,{1},1.0,Artifact,,,
Wedding Invitation,None,,{2},2.0,Artifact,,,
Voldaren Estate,None,,,0.0,Land,,,
Moonglove Extract,None,,{3},3.0,Artifact,,,
Spire Golem,None,,{6},6.0,Artifact Creature — Golem,"Affinity, Flying",2,4
Oxidda Golem,None,,{6},6.0,Artifact Creature — Golem,"Affinity, Haste",3,2
Voltaic Key,None,,{1},1.0,Artifact,,,
Puppet Strings,None,,{3},3.0,Artifact,,,
Hornet Cannon,None,,{4},4.0,Artifact,,,
Power Armor,None,,{4},4.0,Artifact,Domain,,
Arcbound Worker,None,,{1},1.0,Artifact Creature — Construct,Modular,0,0
Steel Wall,None,,{1},1.0,Artifact Creature — Wall,Defender,0,4
Serrated Biskelion,None,,{3},3.0,Artifact Creature — Construct,,2,2
Clockwork Condor,None,,{4},4.0,Artifact Creature — Bird,Flying,0,0
Frogmite,None,,{4},4.0,Artifact Creature — Frog,Affinity,2,2
Clockwork Hydra,None,,{5},5.0,Artifact Creature — Hydra,,0,0
Contagion Clasp,None,,{2},2.0,Artifact,Proliferate,,
Trip Noose,None,,{2},2.0,Artifact,,,
Stalking Stones,None,,,0.0,Land,,,
Henge Guardian,None,,{5},5.0,Artifact Creature — Dragon Wurm,,3,4
Sphinx-Bone Wand,None,,{7},7.0,Artifact,,,
Dragon Blood,None,,{3},3.0,Artifact,,,
Chronomaton,None,,{1},1.0,Artifact Creature — Golem,,1,1
Stonework Puma,None,,{3},3.0,Artifact Creature — Cat Ally,,2,2
Butcher's Cleaver,None,,{3},3.0,Artifact — Equipment,Equip,,
Sharpened Pitchfork,None,,{2},2.0,Artifact — Equipment,Equip,,
Cobbled Wings,None,,{2},2.0,Artifact — Equipment,Equip,,
Brittle Effigy,None,,{1},1.0,Artifact,,,
Inventor's Goggles,None,,{1},1.0,Artifact — Equipment,Equip,,
Voyager Staff,None,,{1},1.0,Artifact,,,
Maze's End,None,,,0.0,Land,,,
Bronze Bombshell,None,,{4},4.0,Artifact Creature — Construct,,4,1
Magewright's Stone,None,,{2},2.0,Artifact,,,
Muse Vessel,None,,{4},4.0,Artifact,,,
Skullmead Cauldron,None,,{4},4.0,Artifact,,,
Altar of the Lost,None,,{3},3.0,Artifact,,,
Avacyn's Collar,None,,{1},1.0,Artifact — Equipment,Equip,,
Chalice of Life // Chalice of Death,None,,{3},3.0,Artifact,Transform,,
Executioner's Hood,None,,{2},2.0,Artifact — Equipment,Equip,,
Grafdigger's Cage,None,,{1},1.0,Artifact,,,
Heavy Mattock,None,,{3},3.0,Artifact — Equipment,Equip,,
Helvault,None,,{3},3.0,Legendary Artifact,,,
Warden of the Wall,None,,{3},3.0,Artifact,,,
Wolfhunter's Quiver,None,,{1},1.0,Artifact — Equipment,Equip,,
Walking Wall,None,,{4},4.0,Artifact Creature — Wall,Defender,0,6
Gerrard's Hourglass Pendant,None,,{1},1.0,Legendary Artifact,Flash,,
Obsidian Obelisk,None,,{2},2.0,Artifact,,,
The Peregrine Dynamo,None,,{3},3.0,Legendary Artifact Creature — Construct,Haste,1,5
Tiller Engine,None,,{2},2.0,Artifact Creature — Construct,,1,3
The Mana Rig,None,,{3},3.0,Legendary Artifact,,,
Sword of the Chosen,None,,{2},2.0,Legendary Artifact,,,
Bad River,None,,,0.0,Land,,,
Cryptic Gateway,None,,{5},5.0,Artifact,,,
Damping Sphere,None,,{2},2.0,Artifact,,,
Gauntlet of Power,None,,{5},5.0,Artifact,,,
Helm of Awakening,None,,{2},2.0,Artifact,,,
Lotus Blossom,None,,{2},2.0,Artifact,,,
Millikin,None,,{2},2.0,Artifact Creature — Construct,Mill,0,1
Umbilicus,None,,{4},4.0,Artifact,,,
Urza's Blueprints,None,,{6},6.0,Artifact,Echo,,
Wall of Junk,None,,{2},2.0,Artifact Creature — Wall,Defender,0,7
Gemstone Mine,None,,,0.0,Land,,,
Terminal Moraine,None,,,0.0,Land,,,
"Karn, Living Legacy",None,,{4},4.0,Legendary Planeswalker — Karn,,,
"A-Karn, Living Legacy",None,,{4},4.0,Legendary Planeswalker — Karn,,,
Automatic Librarian,None,,{3},3.0,Artifact Creature — Construct,Scry,3,2
Golden Argosy,None,,{4},4.0,Legendary Artifact — Vehicle,Crew,3,6
Hero's Heirloom,None,,{2},2.0,Artifact — Equipment,Equip,,
Inscribed Tablet,None,,{1},1.0,Artifact,,,
Jodah's Codex,None,,{5},5.0,Artifact,Domain,,
Karn's Sylex,None,,{3},3.0,Legendary Artifact,,,
Meteorite,None,,{5},5.0,Artifact,,,
Relic of Legends,None,,{3},3.0,Artifact,,,
Salvaged Manaworker,None,,{2},2.0,Artifact Creature — Construct,,1,3
Shield-Wall Sentinel,None,,{4},4.0,Artifact Creature — Golem,Defender,1,3
Vanquisher's Axe,None,,{1},1.0,Artifact — Equipment,Equip,,
Walking Bulwark,None,,{1},1.0,Artifact Creature — Golem,Defender,0,3
Weatherlight Compleated,None,,{2},2.0,Legendary Artifact — Vehicle,"Flying, Scry",5,5
Crystal Grotto,None,,,0.0,Land,Scry,,
Plaza of Heroes,None,,,0.0,Land,,,
Thran Portal,None,,,0.0,Land — Gate,,,
A-Thran Portal,None,,,0.0,Land — Gate,,,
"Karn, Scion of Urza",None,,{4},4.0,Legendary Planeswalker — Karn,,,
Amaranthine Wall,None,,{4},4.0,Artifact Creature — Wall,Defender,0,6
Bloodtallow Candle,None,,{1},1.0,Artifact,,,
Guardians of Koilos,None,,{5},5.0,Artifact Creature — Construct,,4,4
Jousting Lance,None,,{2},2.0,Artifact — Equipment,Equip,,
Mishra's Self-Replicator,None,,{5},5.0,Artifact Creature — Assembly-Worker,,2,2
Navigator's Compass,None,,{1},1.0,Artifact,,,
Pardic Wanderer,None,,{6},6.0,Artifact Creature — Golem,Trample,5,5
Powerstone Shard,None,,{3},3.0,Artifact,,,
Shield of the Realm,None,,{2},2.0,Artifact — Equipment,Equip,,
Short Sword,None,,{1},1.0,Artifact — Equipment,Equip,,
Skittering Surveyor,None,,{3},3.0,Artifact Creature — Construct,,1,2
Sorcerer's Wand,None,,{1},1.0,Artifact — Equipment,Equip,,
Sparring Construct,None,,{1},1.0,Artifact Creature — Construct,,1,1
Thran Temporal Gateway,None,,{4},4.0,Legendary Artifact,,,
Urza's Tome,None,,{2},2.0,Artifact,,,
